district_id,district_pop,target,difference,abs_difference,relative_deviation,population_target_ratio,population_floor,population_cap,within_hard_bounds,within_target_tolerance,section_count,municipality_count,municipality_codes,municipality_names,province_count,province_codes,province_names,area_km2,perimeter_km,polsby_popper,centroid_x,centroid_y,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy,metric_crs
20,16436,16205.307692307691,230.69230769230853,230.69230769230853,0.01423560182086596,1.014235601820866,13774.511538461538,24307.96153846154,True,True,15,6,06069 | 06098 | 06104 | 06106 | 06113 | 06122,"Hornachos | Palomas | Puebla de la Reina | Puebla del Prior | Ribera del Fresno | Santos de Maimona, Los",1,06,Badajoz,798.4830318249852,161.26511266476925,0.38582885752022583,2916035.380022975,1870997.3512037972,2889756.760976853,1856766.0682389224,2937583.766124433,1889728.473320283,EPSG:3035
21,16909,16205.307692307691,703.6923076923085,703.6923076923085,0.04342356967565238,1.0434235696756524,13774.511538461538,24307.96153846154,True,True,18,8,06001 | 06044 | 06080 | 06111 | 06120 | 06138 | 06153 | 06156,Acedera | Don Benito | Medellín | Rena | Santa Amalia | Valdetorres | Villanueva de la Serena | Villar de Rena,1,06,Badajoz,663.5795061545875,216.70169781553548,0.17757351891026452,2950869.9760716194,1915327.6130481672,2925695.2213051366,1900543.7583120544,2980559.1086647883,1928390.769721107,EPSG:3035
22,16190,16205.307692307691,-15.307692307691468,15.307692307691468,-0.0009446097907142916,0.9990553902092857,13774.511538461538,24307.96153846154,True,True,12,2,06088 | 06132,Montijo | Torremayor,1,06,Badajoz,140.65189553424239,66.82528924938153,0.39579814909875827,2887850.9722206593,1918528.2856686998,2880921.1823545787,1910146.94627207,2893611.1247820947,1929034.2061923735,EPSG:3035
23,16466,16205.307692307691,260.69230769230853,260.69230769230853,0.016086847139351358,1.0160868471393514,13774.511538461538,24307.96153846154,True,True,14,6,06002 | 06049 | 06054 | 06089 | 06099 | 06117,"Aceuchal | Feria | Fuente del Maestre | Morera, La | Parra, La | Salvatierra de los Barros",1,06,Badajoz,512.9597548989661,157.64444894024217,0.2593795853772972,2882031.2632796825,1874917.0082444325,2864230.8785989573,1863267.7236530771,2898084.72694029,1893956.5233016205,EPSG:3035
24,16549,16205.307692307691,343.69230769230853,343.69230769230853,0.02120862585382762,1.0212086258538275,13774.511538461538,24307.96153846154,True,True,18,12,06003 | 06034 | 06053 | 06065 | 06073 | 06074 | 06085 | 06086 | 06105 | 06134 | 06139 | 06150,Ahillones | Casas de Reina | Fuente del Arco | Higuera de Llerena | Llera | Llerena | Monesterio | Montemolín | Puebla del Maestre | Trasierra | Valencia de las Torres | Villagarcía de la Torre,1,06,Badajoz,1464.153527048928,339.8608725402147,0.15929206631715837,2915441.240931821,1829219.665671706,2890090.8904848536,1802342.5555823268,2938948.0145917023,1863369.5187275538,EPSG:3035
25,14212,16205.307692307691,-1993.3076923076915,1993.3076923076915,-0.12300338445618478,0.8769966155438152,13774.511538461538,24307.96153846154,True,False,11,4,06006 | 06037 | 06123 | 06155,"Alburquerque | Codosera, La | San Vicente de Alcántara | Villar del Rey",1,06,Badajoz,1166.8359717373114,217.4370137210775,0.31013638733180615,2860507.616007955,1957972.4741657374,2837250.072875769,1935527.8351027532,2881509.254561104,1981098.2823470535,EPSG:3035
26,16972,16205.307692307691,766.6923076923085,766.6923076923085,0.047311184844471714,1.0473111848444716,13774.511538461538,24307.96153846154,True,True,10,1,06011,Almendralejo,1,06,Badajoz,150.40858455642567,93.92883130521857,0.21423215222883732,2896840.7100692936,1890118.8594751526,2888002.7771075824,1881218.497452591,2904916.04977676,1896723.025422498,EPSG:3035
27,17434,16205.307692307691,1228.6923076923085,1228.6923076923085,0.07582036274914682,1.0758203627491467,13774.511538461538,24307.96153846154,True,True,15,3,06004 | 06149 | 06162,"Alange | Villafranca de los Barros | Zarza, La",1,06,Badajoz,327.96109618503147,131.43354612514034,0.23857214889272946,2906876.0676892055,1886359.7564270175,2895700.3865797627,1867363.991230681,2918499.412301623,1902497.518049359,EPSG:3035
28,16575,16205.307692307691,369.69230769230853,369.69230769230853,0.022813038463181633,1.0228130384631817,13774.511538461538,24307.96153846154,True,True,16,7,06021 | 06022 | 06050 | 06055 | 06067 | 06124 | 06141,Bodonal de la Sierra | Burguillos del Cerro | Fregenal de la Sierra | Fuentes de León | Higuera la Real | Segura de León | Valencia del Ventoso,1,06,Badajoz,931.0830466572396,215.82993767912455,0.25117413330334903,2872580.525828322,1839158.579613321,2849367.497931195,1815160.7367307232,2888861.736915864,1866830.7993702611,EPSG:3035
29,16658,16205.307692307691,452.69230769230853,452.69230769230853,0.027934817177657896,1.027934817177658,13774.511538461538,24307.96153846154,True,True,12,6,06044 | 06061 | 06078 | 06109 | 06146 | 06153,"Don Benito | Haba, La | Malpartida de la Serena | Quintana de la Serena | Valle de la Serena | Villanueva de la Serena",1,06,Badajoz,386.02326137340543,185.20020511887657,0.14142963251780905,2952794.2267628447,1884694.8799297316,2938712.595752667,1864821.9850191886,2966093.5251768017,1908177.9796287706,EPSG:3035
30,15436,16205.307692307691,-769.3076923076915,769.3076923076915,-0.047472575461980596,0.9525274245380194,13774.511538461538,24307.96153846154,True,True,14,4,06070 | 06093 | 06147 | 06148,Jerez de los Caballeros | Oliva de la Frontera | Valle de Matamoros | Valle de Santa Ana,1,06,Badajoz,897.7456579908416,183.5847744387861,0.3347263153405467,2852395.8578626816,1855504.6381455534,2829316.332659981,1839768.2853394933,2871900.9999028584,1874506.6566038462,EPSG:3035
31,15456,16205.307692307691,-749.3076923076915,749.3076923076915,-0.04623841191632366,0.9537615880836764,13774.511538461538,24307.96153846154,True,True,15,8,06007 | 06016 | 06042 | 06066 | 06129 | 06140 | 06154 | 06159,Alconchel | Barcarrota | Cheles | Higuera de Vargas | Táliga | Valencia del Mombuey | Villanueva del Fresno | Zahínos,1,06,Badajoz,1058.4547601727904,260.9392807904366,0.1953454240449237,2832391.8763145464,1873752.7515002752,2811784.0756965633,1844398.6041700665,2859834.927849947,1895346.1980190857,EPSG:3035
32,15185,16205.307692307691,-1020.3076923076915,1020.3076923076915,-0.06296132795997508,0.9370386720400249,13774.511538461538,24307.96153846154,True,True,11,1,06015,Badajoz,1,06,Badajoz,8.257206922109656,15.115846095593302,0.45412782147739233,2850387.7235192456,1916195.6333819374,2848335.9632057496,1913713.6707966363,2852001.840106906,1918809.4549680483,EPSG:3035
33,15439,16205.307692307691,-766.3076923076915,766.3076923076915,-0.047287450930132056,0.9527125490698679,13774.511538461538,24307.96153846154,True,True,11,1,06015,Badajoz,1,06,Badajoz,172.9991963909465,104.26397280809576,0.19997946943218375,2848070.256690515,1920364.292849701,2834774.9568656296,1906036.7749444738,2862333.0007503578,1936800.6761415873,EPSG:3035
