CUSEC_KEY,district_id,section_pop,CPRO,NPRO,CUMUN,NMUN,CUDIS,ddd_unit_id,ddd_closed_urban
0601801001,0,771,06,Badajoz,06018,Benquerencia de la Serena,0601801,74,False
0602301001,0,769,06,Badajoz,06023,Cabeza del Buey,0602301,79,False
0602302001,0,1345,06,Badajoz,06023,Cabeza del Buey,0602302,79,False
0602302003,0,829,06,Badajoz,06023,Cabeza del Buey,0602302,79,False
0602303001,0,680,06,Badajoz,06023,Cabeza del Buey,0602303,79,False
0602304001,0,861,06,Badajoz,06023,Cabeza del Buey,0602304,79,False
0603601001,0,575,06,Badajoz,06036,Castuera,0603601,92,False
0603601002,0,1083,06,Badajoz,06036,Castuera,0603601,92,False
0603602001,0,711,06,Badajoz,06036,Castuera,0603602,92,False
0603602002,0,910,06,Badajoz,06036,Castuera,0603602,92,False
0603603001,0,1455,06,Badajoz,06036,Castuera,0603603,92,False
0603603002,0,719,06,Badajoz,06036,Castuera,0603603,92,False
0604701001,0,912,06,Badajoz,06047,Esparragosa de la Serena,0604701,114,False
0608701001,0,879,06,Badajoz,06087,Monterrubio de la Serena,0608701,172,False
0608701002,0,834,06,Badajoz,06087,Monterrubio de la Serena,0608701,172,False
0608702001,0,440,06,Badajoz,06087,Monterrubio de la Serena,0608702,172,False
0616001001,0,1207,06,Badajoz,06160,Zalamea de la Serena,0616001,252,False
0616001002,0,1201,06,Badajoz,06160,Zalamea de la Serena,0616001,252,False
0616001003,0,958,06,Badajoz,06160,Zalamea de la Serena,0616001,252,False
0601502005,1,1826,06,Badajoz,06015,Badajoz,0601502,34,False
0601503003,1,2722,06,Badajoz,06015,Badajoz,0601503,34,False
0601503004,1,1365,06,Badajoz,06015,Badajoz,0601503,36,False
0601503005,1,1021,06,Badajoz,06015,Badajoz,0601503,37,False
0601503007,1,868,06,Badajoz,06015,Badajoz,0601503,37,False
0601503008,1,1371,06,Badajoz,06015,Badajoz,0601503,36,False
0601503009,1,796,06,Badajoz,06015,Badajoz,0601503,37,False
0601503011,1,883,06,Badajoz,06015,Badajoz,0601503,36,False
0601503012,1,1448,06,Badajoz,06015,Badajoz,0601503,38,False
0601503013,1,1423,06,Badajoz,06015,Badajoz,0601503,37,False
0601504015,1,970,06,Badajoz,06015,Badajoz,0601504,38,False
0601504016,1,1503,06,Badajoz,06015,Badajoz,0601504,38,False
0601401001,2,1234,06,Badajoz,06014,Azuaga,0601401,24,False
0601401002,2,709,06,Badajoz,06014,Azuaga,0601401,24,False
0601402001,2,694,06,Badajoz,06014,Azuaga,0601402,24,False
0601402002,2,1921,06,Badajoz,06014,Azuaga,0601402,24,False
0601403001,2,1011,06,Badajoz,06014,Azuaga,0601403,24,False
0601403002,2,766,06,Badajoz,06014,Azuaga,0601403,24,False
0601404001,2,1259,06,Badajoz,06014,Azuaga,0601404,24,False
0601901001,2,806,06,Badajoz,06019,Berlanga,0601901,75,False
0601901002,2,772,06,Badajoz,06019,Berlanga,0601901,75,False
0601902001,2,597,06,Badajoz,06019,Berlanga,0601902,75,False
0602901001,2,1326,06,Badajoz,06029,Campillo de Llerena,0602901,85,False
0605901001,2,1300,06,Badajoz,06059,Granja de Torrehermosa,0605901,126,False
0605901003,2,613,06,Badajoz,06059,Granja de Torrehermosa,0605901,126,False
0606401001,2,881,06,Badajoz,06064,Higuera de la Serena,0606401,131,False
0607601001,2,916,06,Badajoz,06076,Maguilla,0607601,143,False
0607701001,2,351,06,Badajoz,06077,Malcocinado,0607701,144,False
0610101001,2,466,06,Badajoz,06101,Peraleda del Zaucejo,0610101,186,False
0611001001,2,144,06,Badajoz,06110,Reina,0611001,195,False
0611201001,2,427,06,Badajoz,06112,Retamal de Llerena,0611201,197,False
0614401001,2,557,06,Badajoz,06144,Valverde de Llerena,0614401,229,False
0601506001,3,1264,06,Badajoz,06015,Badajoz,0601506,47,False
0601506004,3,1438,06,Badajoz,06015,Badajoz,0601506,48,False
0601506005,3,1636,06,Badajoz,06015,Badajoz,0601506,48,False
0601506006,3,735,06,Badajoz,06015,Badajoz,0601506,49,False
0601507001,3,2424,06,Badajoz,06015,Badajoz,0601507,49,False
0601507002,3,1400,06,Badajoz,06015,Badajoz,0601507,51,False
0601507003,3,2124,06,Badajoz,06015,Badajoz,0601507,47,False
0601507004,3,1902,06,Badajoz,06015,Badajoz,0601507,52,False
0601507008,3,1992,06,Badajoz,06015,Badajoz,0601507,52,False
0601507010,3,1252,06,Badajoz,06015,Badajoz,0601507,51,False
0600801001,4,749,06,Badajoz,06008,Alconera,0600801,8,False
0601301001,4,258,06,Badajoz,06013,Atalaya,0601301,23,False
0602001001,4,1287,06,Badajoz,06020,Bienvenida,0602001,76,False
0602001002,4,713,06,Badajoz,06020,Bienvenida,0602001,76,False
0602401001,4,597,06,Badajoz,06024,Cabeza la Vaca,0602401,80,False
0602402001,4,660,06,Badajoz,06024,Cabeza la Vaca,0602402,80,False
0602601001,4,914,06,Badajoz,06026,Calera de León,0602601,82,False
0602701001,4,680,06,Badajoz,06027,Calzadilla de los Barros,0602701,83,False
0605201001,4,918,06,Badajoz,06052,Fuente de Cantos,0605201,119,False
0605202001,4,947,06,Badajoz,06052,Fuente de Cantos,0605202,119,False
0605203001,4,1770,06,Badajoz,06052,Fuente de Cantos,0605203,119,False
0605203002,4,949,06,Badajoz,06052,Fuente de Cantos,0605203,119,False
0606801001,4,477,06,Badajoz,06068,Hinojosa del Valle,0606801,135,False
0608101001,4,1163,06,Badajoz,06081,Medina de las Torres,0608101,148,False
0610801001,4,1304,06,Badajoz,06108,Puebla de Sancho Pérez,0610801,193,False
0610801002,4,1336,06,Badajoz,06108,Puebla de Sancho Pérez,0610801,193,False
0613601001,4,788,06,Badajoz,06136,Usagre,0613601,221,False
0613601002,4,910,06,Badajoz,06136,Usagre,0613601,221,False
0614201001,4,260,06,Badajoz,06142,Valverde de Burguillos,0614201,227,False
0601504011,5,1310,06,Badajoz,06015,Badajoz,0601504,41,False
0601504014,5,1493,06,Badajoz,06015,Badajoz,0601504,41,False
0601505003,5,707,06,Badajoz,06015,Badajoz,0601505,44,False
0601505004,5,795,06,Badajoz,06015,Badajoz,0601505,44,False
0601505005,5,1043,06,Badajoz,06015,Badajoz,0601505,45,False
0601505020,5,785,06,Badajoz,06015,Badajoz,0601505,44,False
0601505025,5,963,06,Badajoz,06015,Badajoz,0601505,44,False
0601509009,5,659,06,Badajoz,06015,Badajoz,0601509,45,False
0601509018,5,631,06,Badajoz,06015,Badajoz,0601509,45,False
0601509019,5,895,06,Badajoz,06015,Badajoz,0601509,45,False
0601509021,5,1391,06,Badajoz,06015,Badajoz,0601509,63,False
0601509022,5,814,06,Badajoz,06015,Badajoz,0601509,63,False
0601509023,5,878,06,Badajoz,06015,Badajoz,0601509,64,False
0601509032,5,1035,06,Badajoz,06015,Badajoz,0601509,63,False
0601510001,5,1955,06,Badajoz,06015,Badajoz,0601510,64,False
0601501001,6,1418,06,Badajoz,06015,Badajoz,0601501,25,False
0601501003,6,1186,06,Badajoz,06015,Badajoz,0601501,25,False
0601501005,6,1579,06,Badajoz,06015,Badajoz,0601501,27,False
0601502001,6,1968,06,Badajoz,06015,Badajoz,0601502,31,False
0601502004,6,1926,06,Badajoz,06015,Badajoz,0601502,33,False
0601503001,6,1563,06,Badajoz,06015,Badajoz,0601503,35,False
0601503002,6,1811,06,Badajoz,06015,Badajoz,0601503,35,False
0601503006,6,1230,06,Badajoz,06015,Badajoz,0601503,33,False
0601503010,6,1172,06,Badajoz,06015,Badajoz,0601503,31,False
0601504001,6,1517,06,Badajoz,06015,Badajoz,0601504,27,False
0601504003,6,1033,06,Badajoz,06015,Badajoz,0601504,27,False
0601501002,7,832,06,Badajoz,06015,Badajoz,0601501,26,False
0601501008,7,1669,06,Badajoz,06015,Badajoz,0601501,28,False
0601501010,7,1456,06,Badajoz,06015,Badajoz,0601501,29,False
0601501011,7,1285,06,Badajoz,06015,Badajoz,0601501,29,False
0601501012,7,693,06,Badajoz,06015,Badajoz,0601501,30,False
0601504005,7,1390,06,Badajoz,06015,Badajoz,0601504,30,False
0601504006,7,2451,06,Badajoz,06015,Badajoz,0601504,26,False
0601504007,7,1580,06,Badajoz,06015,Badajoz,0601504,40,False
0601504009,7,1147,06,Badajoz,06015,Badajoz,0601504,40,False
0601504010,7,1005,06,Badajoz,06015,Badajoz,0601504,40,False
0601505001,7,1143,06,Badajoz,06015,Badajoz,0601505,30,False
0601505006,7,1544,06,Badajoz,06015,Badajoz,0601505,28,False
0609501001,8,861,06,Badajoz,06095,Olivenza,0609501,180,False
0609501002,8,2059,06,Badajoz,06095,Olivenza,0609501,180,False
0609501003,8,777,06,Badajoz,06095,Olivenza,0609501,180,False
0609501004,8,1885,06,Badajoz,06095,Olivenza,0609501,180,False
0609501005,8,1094,06,Badajoz,06095,Olivenza,0609501,180,False
0609501007,8,986,06,Badajoz,06095,Olivenza,0609501,180,False
0609501008,8,1405,06,Badajoz,06095,Olivenza,0609501,180,False
0609501009,8,2708,06,Badajoz,06095,Olivenza,0609501,180,False
0614301001,8,1681,06,Badajoz,06143,Valverde de Leganés,0614301,228,False
0614302001,8,1148,06,Badajoz,06143,Valverde de Leganés,0614302,228,False
0614302002,8,1406,06,Badajoz,06143,Valverde de Leganés,0614302,228,False
0604401003,9,1827,06,Badajoz,06044,Don Benito,0604401,102,False
0604402002,9,1707,06,Badajoz,06044,Don Benito,0604402,104,False
0604402003,9,697,06,Badajoz,06044,Don Benito,0604402,105,False
0604402004,9,1624,06,Badajoz,06044,Don Benito,0604402,104,False
0604403002,9,1522,06,Badajoz,06044,Don Benito,0604403,107,False
0604403003,9,2495,06,Badajoz,06044,Don Benito,0604403,105,False
0604403004,9,979,06,Badajoz,06044,Don Benito,0604403,107,False
0604404003,9,1302,06,Badajoz,06044,Don Benito,0604404,102,False
0604404004,9,1423,06,Badajoz,06044,Don Benito,0604404,110,False
0604405008,9,2255,06,Badajoz,06044,Don Benito,0604405,110,False
0607901001,9,741,06,Badajoz,06079,Manchita,0607901,146,False
0607501001,10,502,06,Badajoz,06075,Magacela,0607501,142,False
0615301001,10,1050,06,Badajoz,06153,Villanueva de la Serena,0615301,238,False
0615301003,10,1446,06,Badajoz,06153,Villanueva de la Serena,0615301,238,False
0615301004,10,1173,06,Badajoz,06153,Villanueva de la Serena,0615301,238,False
0615302001,10,1418,06,Badajoz,06153,Villanueva de la Serena,0615302,240,False
0615302002,10,1052,06,Badajoz,06153,Villanueva de la Serena,0615302,241,False
0615302003,10,1146,06,Badajoz,06153,Villanueva de la Serena,0615302,241,False
0615302004,10,1989,06,Badajoz,06153,Villanueva de la Serena,0615302,240,False
0615302005,10,1039,06,Badajoz,06153,Villanueva de la Serena,0615302,241,False
0615302006,10,1441,06,Badajoz,06153,Villanueva de la Serena,0615302,242,False
0615303003,10,1960,06,Badajoz,06153,Villanueva de la Serena,0615303,242,False
0615303005,10,2190,06,Badajoz,06153,Villanueva de la Serena,0615303,244,False
0601701001,11,231,06,Badajoz,06017,Baterno,0601701,73,False
0603301001,11,796,06,Badajoz,06033,Casas de Don Pedro,0603301,89,False
0603302001,11,580,06,Badajoz,06033,Casas de Don Pedro,0603302,89,False
0603501001,11,824,06,Badajoz,06035,Castilblanco,0603501,91,False
0605101001,11,1010,06,Badajoz,06051,Fuenlabrada de los Montes,0605101,118,False
0605101002,11,684,06,Badajoz,06051,Fuenlabrada de los Montes,0605101,118,False
0605601001,11,450,06,Badajoz,06056,Garbayuela,0605601,123,False
0605701001,11,510,06,Badajoz,06057,Garlitos,0605701,124,False
0606201001,11,556,06,Badajoz,06062,Helechosa de los Montes,0606201,129,False
0606301001,11,693,06,Badajoz,06063,Herrera del Duque,0606301,130,False
0606302001,11,773,06,Badajoz,06063,Herrera del Duque,0606302,130,False
0606303001,11,1923,06,Badajoz,06063,Herrera del Duque,0606303,130,False
0610201001,11,1090,06,Badajoz,06102,Puebla de Alcocer,0610201,187,False
0612501001,11,722,06,Badajoz,06125,Siruela,0612501,210,False
0612502001,11,1043,06,Badajoz,06125,Siruela,0612502,210,False
0612701001,11,920,06,Badajoz,06127,Talarrubias,0612701,212,False
0612701002,11,994,06,Badajoz,06127,Talarrubias,0612701,212,False
0612701003,11,1336,06,Badajoz,06127,Talarrubias,0612701,212,False
0613001001,11,190,06,Badajoz,06130,Tamurejo,0613001,215,False
0613701001,11,1033,06,Badajoz,06137,Valdecaballeros,0613701,222,False
0615701001,11,375,06,Badajoz,06157,Villarta de los Montes,0615701,249,False
0602801001,12,706,06,Badajoz,06028,Campanario,0602801,84,False
0602801002,12,994,06,Badajoz,06028,Campanario,0602801,84,False
0602802001,12,772,06,Badajoz,06028,Campanario,0602802,84,False
0602802002,12,939,06,Badajoz,06028,Campanario,0602802,84,False
0602803001,12,1289,06,Badajoz,06028,Campanario,0602803,84,False
0603001001,12,142,06,Badajoz,06030,Capilla,0603001,86,False
0603901001,12,998,06,Badajoz,06039,"Coronada, La",0603901,95,False
0603901002,12,1138,06,Badajoz,06039,"Coronada, La",0603901,95,False
0604801001,12,839,06,Badajoz,06048,Esparragosa de Lares,0604801,115,False
0609101001,12,888,06,Badajoz,06091,Navalvillar de Pela,0609101,176,False
0609101002,12,1303,06,Badajoz,06091,Navalvillar de Pela,0609101,176,False
0609102001,12,709,06,Badajoz,06091,Navalvillar de Pela,0609102,176,False
0609102002,12,1398,06,Badajoz,06091,Navalvillar de Pela,0609102,176,False
0609601001,12,254,06,Badajoz,06096,Orellana de la Sierra,0609601,181,False
0609701001,12,1416,06,Badajoz,06097,Orellana la Vieja,0609701,182,False
0609701002,12,1166,06,Badajoz,06097,Orellana la Vieja,0609701,182,False
0610001001,12,807,06,Badajoz,06100,Peñalsordo,0610001,185,False
0611401001,12,126,06,Badajoz,06114,Risco,0611401,199,False
0611801001,12,141,06,Badajoz,06118,Sancti-Spíritus,0611801,203,False
0616101001,12,295,06,Badajoz,06161,Zarza-Capilla,0616101,253,False
0607101001,13,298,06,Badajoz,06071,"Lapa, La",0607101,138,False
0615801001,13,1485,06,Badajoz,06158,Zafra,0615801,250,False
0615801002,13,827,06,Badajoz,06158,Zafra,0615801,250,False
0615801003,13,1539,06,Badajoz,06158,Zafra,0615801,250,False
0615801004,13,1196,06,Badajoz,06158,Zafra,0615801,250,False
0615801005,13,1150,06,Badajoz,06158,Zafra,0615801,250,False
0615801006,13,2547,06,Badajoz,06158,Zafra,0615801,250,False
0615802001,13,2272,06,Badajoz,06158,Zafra,0615802,250,False
0615802002,13,1268,06,Badajoz,06158,Zafra,0615802,250,False
0615802003,13,1256,06,Badajoz,06158,Zafra,0615802,250,False
0615802004,13,2181,06,Badajoz,06158,Zafra,0615802,250,False
0615802005,13,987,06,Badajoz,06158,Zafra,0615802,250,False
0607201001,14,1266,06,Badajoz,06072,Lobón,0607201,139,False
0607201002,14,1492,06,Badajoz,06072,Lobón,0607201,139,False
0610301001,14,750,06,Badajoz,06103,Puebla de la Calzada,0610301,188,False
0610301002,14,2400,06,Badajoz,06103,Puebla de la Calzada,0610301,188,False
0610302001,14,1142,06,Badajoz,06103,Puebla de la Calzada,0610302,188,False
0610302002,14,1517,06,Badajoz,06103,Puebla de la Calzada,0610302,188,False
0612801001,14,889,06,Badajoz,06128,Talavera la Real,0612801,213,False
0612801002,14,1787,06,Badajoz,06128,Talavera la Real,0612801,213,False
0612801003,14,1984,06,Badajoz,06128,Talavera la Real,0612801,213,False
0612801004,14,823,06,Badajoz,06128,Talavera la Real,0612801,213,False
0608301001,15,763,06,Badajoz,06083,Mérida,0608301,150,False
0608301003,15,1482,06,Badajoz,06083,Mérida,0608301,150,False
0608301007,15,899,06,Badajoz,06083,Mérida,0608301,150,False
0608302001,15,737,06,Badajoz,06083,Mérida,0608302,153,False
0608302002,15,883,06,Badajoz,06083,Mérida,0608302,154,False
0608302003,15,922,06,Badajoz,06083,Mérida,0608302,153,False
0608302004,15,1284,06,Badajoz,06083,Mérida,0608302,154,False
0608302005,15,950,06,Badajoz,06083,Mérida,0608302,154,False
0608303004,15,1485,06,Badajoz,06083,Mérida,0608303,153,False
0608303005,15,1251,06,Badajoz,06083,Mérida,0608303,157,False
0608303006,15,2518,06,Badajoz,06083,Mérida,0608303,158,False
0608303010,15,1715,06,Badajoz,06083,Mérida,0608303,157,False
0608303011,15,1109,06,Badajoz,06083,Mérida,0608303,158,False
0601101002,16,1983,06,Badajoz,06011,Almendralejo,0601101,12,False
0601101003,16,1871,06,Badajoz,06011,Almendralejo,0601101,13,False
0601101004,16,882,06,Badajoz,06011,Almendralejo,0601101,12,False
0601102002,16,1258,06,Badajoz,06011,Almendralejo,0601102,14,False
0601102003,16,2240,06,Badajoz,06011,Almendralejo,0601102,14,False
0601102004,16,1678,06,Badajoz,06011,Almendralejo,0601102,13,False
0601102005,16,1377,06,Badajoz,06011,Almendralejo,0601102,15,False
0601103001,16,873,06,Badajoz,06011,Almendralejo,0601103,15,False
0601103004,16,1344,06,Badajoz,06011,Almendralejo,0601103,15,False
0601104001,16,1711,06,Badajoz,06011,Almendralejo,0601104,21,False
0601104003,16,2355,06,Badajoz,06011,Almendralejo,0601104,21,False
0601504012,17,1371,06,Badajoz,06015,Badajoz,0601504,42,False
0601505011,17,780,06,Badajoz,06015,Badajoz,0601505,46,False
0601505012,17,1076,06,Badajoz,06015,Badajoz,0601505,46,False
0601505013,17,1459,06,Badajoz,06015,Badajoz,0601505,46,False
0601510015,17,1389,06,Badajoz,06015,Badajoz,0601510,70,False
0601510016,17,2182,06,Badajoz,06015,Badajoz,0601510,70,False
0601510017,17,2465,06,Badajoz,06015,Badajoz,0601510,42,False
0601510035,17,2433,06,Badajoz,06015,Badajoz,0601510,71,False
0601510036,17,1897,06,Badajoz,06015,Badajoz,0601510,71,False
0604401001,18,1297,06,Badajoz,06044,Don Benito,0604401,100,False
0604401002,18,1040,06,Badajoz,06044,Don Benito,0604401,101,False
0604401004,18,1184,06,Badajoz,06044,Don Benito,0604401,101,False
0604402001,18,1994,06,Badajoz,06044,Don Benito,0604402,100,False
0604403001,18,2058,06,Badajoz,06044,Don Benito,0604403,106,False
0604403005,18,1406,06,Badajoz,06044,Don Benito,0604403,106,False
0604404001,18,2214,06,Badajoz,06044,Don Benito,0604404,108,False
0604404002,18,1999,06,Badajoz,06044,Don Benito,0604404,109,False
0604405001,18,923,06,Badajoz,06044,Don Benito,0604405,101,False
0604405002,18,1516,06,Badajoz,06044,Don Benito,0604405,108,False
0608303001,19,762,06,Badajoz,06083,Mérida,0608303,155,False
0608303002,19,1639,06,Badajoz,06083,Mérida,0608303,156,False
0608303003,19,740,06,Badajoz,06083,Mérida,0608303,155,False
0608303007,19,952,06,Badajoz,06083,Mérida,0608303,155,False
0608304002,19,2666,06,Badajoz,06083,Mérida,0608304,160,False
0608304005,19,836,06,Badajoz,06083,Mérida,0608304,161,False
0608304006,19,858,06,Badajoz,06083,Mérida,0608304,156,False
0608304007,19,2274,06,Badajoz,06083,Mérida,0608304,162,False
0608304008,19,2369,06,Badajoz,06083,Mérida,0608304,161,False
0608304009,19,1058,06,Badajoz,06083,Mérida,0608304,162,False
0608304012,19,2107,06,Badajoz,06083,Mérida,0608304,164,False
0606901001,20,1323,06,Badajoz,06069,Hornachos,0606901,136,False
0606901002,20,412,06,Badajoz,06069,Hornachos,0606901,136,False
0606901003,20,1647,06,Badajoz,06069,Hornachos,0606901,136,False
0609801001,20,648,06,Badajoz,06098,Palomas,0609801,183,False
0610401001,20,690,06,Badajoz,06104,Puebla de la Reina,0610401,189,False
0610601001,20,462,06,Badajoz,06106,Puebla del Prior,0610601,191,False
0611301001,20,1188,06,Badajoz,06113,Ribera del Fresno,0611301,198,False
0611301002,20,840,06,Badajoz,06113,Ribera del Fresno,0611301,198,False
0611301003,20,1125,06,Badajoz,06113,Ribera del Fresno,0611301,198,False
0612201001,20,2157,06,Badajoz,06122,"Santos de Maimona, Los",0612201,207,False
0612201002,20,761,06,Badajoz,06122,"Santos de Maimona, Los",0612201,207,False
0612202001,20,1076,06,Badajoz,06122,"Santos de Maimona, Los",0612202,207,False
0612202002,20,1463,06,Badajoz,06122,"Santos de Maimona, Los",0612202,207,False
0612203001,20,1092,06,Badajoz,06122,"Santos de Maimona, Los",0612203,207,False
0612203002,20,1552,06,Badajoz,06122,"Santos de Maimona, Los",0612203,207,False
0600101001,21,816,06,Badajoz,06001,Acedera,0600101,1,False
0604405003,21,601,06,Badajoz,06044,Don Benito,0604405,111,False
0604405004,21,685,06,Badajoz,06044,Don Benito,0604405,111,False
0604405005,21,909,06,Badajoz,06044,Don Benito,0604405,111,False
0604405006,21,635,06,Badajoz,06044,Don Benito,0604405,111,False
0604405007,21,889,06,Badajoz,06044,Don Benito,0604405,111,False
0608001001,21,600,06,Badajoz,06080,Medellín,0608001,147,False
0608001002,21,1644,06,Badajoz,06080,Medellín,0608001,147,False
0611101001,21,607,06,Badajoz,06111,Rena,0611101,196,False
0612001001,21,1280,06,Badajoz,06120,Santa Amalia,0612001,205,False
0612001002,21,1295,06,Badajoz,06120,Santa Amalia,0612001,205,False
0612001003,21,1310,06,Badajoz,06120,Santa Amalia,0612001,205,False
0613801001,21,1105,06,Badajoz,06138,Valdetorres,0613801,223,False
0615304001,21,698,06,Badajoz,06153,Villanueva de la Serena,0615304,245,False
0615304002,21,858,06,Badajoz,06153,Villanueva de la Serena,0615304,245,False
0615304003,21,803,06,Badajoz,06153,Villanueva de la Serena,0615304,245,False
0615304004,21,849,06,Badajoz,06153,Villanueva de la Serena,0615304,245,False
0615601001,21,1325,06,Badajoz,06156,Villar de Rena,0615601,248,False
0608801001,22,1088,06,Badajoz,06088,Montijo,0608801,173,False
0608801002,22,1897,06,Badajoz,06088,Montijo,0608801,173,False
0608801004,22,2011,06,Badajoz,06088,Montijo,0608801,173,False
0608801005,22,1875,06,Badajoz,06088,Montijo,0608801,173,False
0608802001,22,1192,06,Badajoz,06088,Montijo,0608802,173,False
0608802002,22,932,06,Badajoz,06088,Montijo,0608802,173,False
0608802004,22,1479,06,Badajoz,06088,Montijo,0608802,173,False
0608803001,22,1173,06,Badajoz,06088,Montijo,0608803,173,False
0608803002,22,1178,06,Badajoz,06088,Montijo,0608803,173,False
0608804001,22,602,06,Badajoz,06088,Montijo,0608804,173,False
0608804002,22,1768,06,Badajoz,06088,Montijo,0608804,173,False
0613201001,22,995,06,Badajoz,06132,Torremayor,0613201,217,False
0600201001,23,1213,06,Badajoz,06002,Aceuchal,0600201,2,False
0600201002,23,964,06,Badajoz,06002,Aceuchal,0600201,2,False
0600201003,23,1275,06,Badajoz,06002,Aceuchal,0600201,2,False
0600202001,23,1860,06,Badajoz,06002,Aceuchal,0600202,2,False
0604901001,23,1054,06,Badajoz,06049,Feria,0604901,116,False
0605401001,23,1312,06,Badajoz,06054,Fuente del Maestre,0605401,121,False
0605401002,23,974,06,Badajoz,06054,Fuente del Maestre,0605401,121,False
0605401003,23,1009,06,Badajoz,06054,Fuente del Maestre,0605401,121,False
0605402001,23,1583,06,Badajoz,06054,Fuente del Maestre,0605402,121,False
0605402002,23,1675,06,Badajoz,06054,Fuente del Maestre,0605402,121,False
0608901001,23,701,06,Badajoz,06089,"Morera, La",0608901,174,False
0609901001,23,1298,06,Badajoz,06099,"Parra, La",0609901,184,False
0611701001,23,725,06,Badajoz,06117,Salvatierra de los Barros,0611701,202,False
0611702001,23,823,06,Badajoz,06117,Salvatierra de los Barros,0611702,202,False
0600301001,24,792,06,Badajoz,06003,Ahillones,0600301,3,False
0603401001,24,200,06,Badajoz,06034,Casas de Reina,0603401,90,False
0605301001,24,650,06,Badajoz,06053,Fuente del Arco,0605301,120,False
0606501001,24,343,06,Badajoz,06065,Higuera de Llerena,0606501,132,False
0607301001,24,780,06,Badajoz,06073,Llera,0607301,140,False
0607401001,24,1775,06,Badajoz,06074,Llerena,0607401,141,False
0607401002,24,779,06,Badajoz,06074,Llerena,0607401,141,False
0607402001,24,1911,06,Badajoz,06074,Llerena,0607402,141,False
0607403001,24,1198,06,Badajoz,06074,Llerena,0607403,141,False
0608501001,24,808,06,Badajoz,06085,Monesterio,0608501,170,False
0608501002,24,1310,06,Badajoz,06085,Monesterio,0608501,170,False
0608502001,24,1403,06,Badajoz,06085,Monesterio,0608502,170,False
0608502002,24,727,06,Badajoz,06085,Monesterio,0608502,170,False
0608601001,24,1234,06,Badajoz,06086,Montemolín,0608601,171,False
0610501001,24,651,06,Badajoz,06105,Puebla del Maestre,0610501,190,False
0613401001,24,589,06,Badajoz,06134,Trasierra,0613401,219,False
0613901001,24,488,06,Badajoz,06139,Valencia de las Torres,0613901,224,False
0615001001,24,911,06,Badajoz,06150,Villagarcía de la Torre,0615001,235,False
0600601001,25,983,06,Badajoz,06006,Alburquerque,0600601,6,False
0600602001,25,1121,06,Badajoz,06006,Alburquerque,0600602,6,False
0600603001,25,2025,06,Badajoz,06006,Alburquerque,0600603,6,False
0600604001,25,801,06,Badajoz,06006,Alburquerque,0600604,6,False
0603701001,25,1978,06,Badajoz,06037,"Codosera, La",0603701,93,False
0612301001,25,1498,06,Badajoz,06123,San Vicente de Alcántara,0612301,208,False
0612301002,25,767,06,Badajoz,06123,San Vicente de Alcántara,0612301,208,False
0612302001,25,1571,06,Badajoz,06123,San Vicente de Alcántara,0612302,208,False
0612303001,25,1399,06,Badajoz,06123,San Vicente de Alcántara,0612303,208,False
0615501001,25,928,06,Badajoz,06155,Villar del Rey,0615501,247,False
0615501002,25,1141,06,Badajoz,06155,Villar del Rey,0615501,247,False
0601101001,26,1594,06,Badajoz,06011,Almendralejo,0601101,11,False
0601102001,26,1553,06,Badajoz,06011,Almendralejo,0601102,11,False
0601102006,26,1285,06,Badajoz,06011,Almendralejo,0601102,16,False
0601102007,26,2432,06,Badajoz,06011,Almendralejo,0601102,17,False
0601102008,26,1993,06,Badajoz,06011,Almendralejo,0601102,18,False
0601102009,26,991,06,Badajoz,06011,Almendralejo,0601102,16,False
0601103002,26,2098,06,Badajoz,06011,Almendralejo,0601103,19,False
0601103003,26,2385,06,Badajoz,06011,Almendralejo,0601103,20,False
0601103005,26,989,06,Badajoz,06011,Almendralejo,0601103,19,False
0601104002,26,1652,06,Badajoz,06011,Almendralejo,0601104,18,False
0600401001,27,853,06,Badajoz,06004,Alange,0600401,4,False
0600401002,27,950,06,Badajoz,06004,Alange,0600401,4,False
0614901001,27,1270,06,Badajoz,06149,Villafranca de los Barros,0614901,234,False
0614901002,27,797,06,Badajoz,06149,Villafranca de los Barros,0614901,234,False
0614902001,27,922,06,Badajoz,06149,Villafranca de los Barros,0614902,234,False
0614902002,27,1957,06,Badajoz,06149,Villafranca de los Barros,0614902,234,False
0614902003,27,950,06,Badajoz,06149,Villafranca de los Barros,0614902,234,False
0614903001,27,752,06,Badajoz,06149,Villafranca de los Barros,0614903,234,False
0614903002,27,1366,06,Badajoz,06149,Villafranca de los Barros,0614903,234,False
0614903003,27,1184,06,Badajoz,06149,Villafranca de los Barros,0614903,234,False
0614904001,27,1080,06,Badajoz,06149,Villafranca de los Barros,0614904,234,False
0614904002,27,2007,06,Badajoz,06149,Villafranca de los Barros,0614904,234,False
0616201001,27,861,06,Badajoz,06162,"Zarza, La",0616201,254,False
0616201002,27,1176,06,Badajoz,06162,"Zarza, La",0616201,254,False
0616201003,27,1309,06,Badajoz,06162,"Zarza, La",0616201,254,False
0602101001,28,983,06,Badajoz,06021,Bodonal de la Sierra,0602101,77,False
0602201001,28,1184,06,Badajoz,06022,Burguillos del Cerro,0602201,78,False
0602201003,28,1755,06,Badajoz,06022,Burguillos del Cerro,0602201,78,False
0605001001,28,801,06,Badajoz,06050,Fregenal de la Sierra,0605001,117,False
