district_id,district_pop,target,difference,abs_difference,relative_deviation,population_target_ratio,population_floor,population_cap,within_hard_bounds,within_target_tolerance,section_count,municipality_count,municipality_codes,municipality_names,province_count,province_codes,province_names,area_km2,perimeter_km,polsby_popper,centroid_x,centroid_y,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy,metric_crs
48,30535,29283.182926829268,1251.8170731707323,1251.8170731707323,0.042748668281678386,1.0427486682816784,23426.546341463414,51245.57012195122,True,True,66,62,37007 | 37012 | 37020 | 37022 | 37029 | 37031 | 37038 | 37047 | 37057 | 37062 | 37069 | 37070 | 37077 | 37081 | 37082 | 37083 | 37108 | 37110 | 37114 | 37121 | 37122 | 37128 | 37141 | 37143 | 37144 | 37148 | 37152 | 37164 | 37169 | 37174 | 37175 | 37178 | 37179 | 37206 | 37215 | 37224 | 37228 | 37231 | 37232 | 37235 | 37237 | 37239 | 37240 | 37246 | 37247 | 37254 | 37256 | 37265 | 37276 | 37288 | 37296 | 37310 | 37317 | 37322 | 37324 | 37348 | 37351 | 37352 | 37358 | 37374 | 37375 | 37382,"Alaraz | Alconada | Aldearrubia | Aldeaseca de la Frontera | Anaya de Alba | Arabayona de Mógica | Babilafuente | Beleña | Bóveda del Río Almar | Cabezabellosa de la Calzada | Calvarrasa de Abajo | Calvarrasa de Arriba | Campo de Peñaranda, El | Cantalapiedra | Cantalpino | Cantaracillo | Chagarcía Medianero | Coca de Alba | Cordovilla | Encinas de Abajo | Encinas de Arriba | Espino de la Orbada | Gajates | Galinduste | Galisancho | Garcihernández | Gomecello | Huerta | Larrodrigo | Machacón | Macotera | Malpartida | Mancera de Abajo | Moríñigo | Nava de Sotrobal | Orbada, La | Palaciosrubios | Parada de Rubiales | Paradinas de San Juan | Pedraza de Alba | Pedrosillo de los Aires | Pedroso de la Armuña, El | Pelabravo | Peñaranda de Bracamonte | Peñarandilla | Pitiegua | Poveda de las Cintas | Rágama | Salmoral | San Morales | Santiago de la Puebla | Sieteiglesias de Tormes | Tarazona de Guareña | Terradillos | Tordillos | Ventosa del Río Almar | Villaflores | Villagonzalo de Tormes | Villar de Gallimazo | Villoria | Villoruela | Zorita de la Frontera",1,37,Salamanca,1777.2592727351794,445.12678677175654,0.11271797886509984,3030444.491971405,2111898.746585883,2992679.5286704283,2080468.434181641,3055310.6171363536,2141921.078190246,EPSG:3035
49,30447,29283.182926829268,1163.8170731707323,1163.8170731707323,0.039743530478868895,1.039743530478869,23426.546341463414,51245.57012195122,True,True,100,95,37001 | 37004 | 37008 | 37018 | 37019 | 37021 | 37028 | 37030 | 37032 | 37034 | 37040 | 37041 | 37045 | 37050 | 37051 | 37059 | 37060 | 37061 | 37072 | 37079 | 37085 | 37089 | 37090 | 37099 | 37104 | 37116 | 37117 | 37118 | 37120 | 37125 | 37126 | 37129 | 37131 | 37142 | 37149 | 37150 | 37151 | 37159 | 37165 | 37167 | 37170 | 37180 | 37182 | 37186 | 37189 | 37192 | 37194 | 37197 | 37198 | 37203 | 37205 | 37209 | 37214 | 37216 | 37219 | 37226 | 37230 | 37236 | 37241 | 37248 | 37249 | 37255 | 37260 | 37262 | 37268 | 37270 | 37271 | 37273 | 37281 | 37283 | 37286 | 37290 | 37291 | 37292 | 37293 | 37299 | 37301 | 37305 | 37309 | 37314 | 37320 | 37325 | 37327 | 37328 | 37329 | 37330 | 37336 | 37345 | 37353 | 37365 | 37366 | 37368 | 37369 | 37370 | 37379,"Abusejo | Ahigal de Villarino | Alba de Tormes | Aldeanueva de la Sierra | Aldearrodrigo | Aldeaseca de Alba | Almendra | Arapiles | Arco, El | Añover de Tormes | Barbadillo | Barbalos | Bastida, La | Berrocal de Huebra | Berrocal de Salvatierra | Buenamadre | Buenavista | Cabaco, El | Calzada de Don Diego | Canillas de Abajo | Carbajosa de la Sagrada | Casafranca | Casas del Conde, Las | Cereceda de la Sierra | Cilleros de la Bastida | Doñinos de Ledesma | Doñinos de Salamanca | Encina de San Silvestre | Escurial de la Sierra | Espadaña | Florida de Liébana | Frades de la Sierra | Galindo y Perahuy | Garcirrey | Gejuelo del Barro | Golpejas | Herguijuela del Campo | Iruelos | Juzbado | Ledesma | Manzano, El | Martinamor | Mata de Ledesma, La | Membribe de la Sierra | Miranda de Azán | Mogarraz | Monleras | Monleón | Monterrubio de la Sierra | Morille | Mozárbez | Nava de Francia | Navales | Navarredonda de la Rinconada | Palacios del Arzobispo | Parada de Arriba | Pedrosillo de Alba | Pelarrodríguez | Peralejos de Abajo | Peralejos de Arriba | Pizarral | Puebla de Yeltes | Puertas | Rinconada de la Sierra, La | Robliza de Cojos | Rollán | Sagrada, La | San Martín del Castañar | San Pedro de Rozados | San Pedro del Valle | San Pelayo de Guareña | Sanchón de la Sagrada | Sando | Santa María de Sando | Santiz | Sardón de los Frailes | Sequeros | Sierpe, La | Tabera de Abajo | Tejeda y Segoyuela | Tornadizo, El | Torresmenudas | Trabanca | Tremedal de Tormes | Valdecarros | Valdemierque | Vega de Tirados | Villalba de los Llanos | Villarmayor | Villarmuerto | Villasdardo | Villaseco de los Gamitos | Villaseco de los Reyes | Zamayón | Éjeme",1,37,Salamanca,2918.574344422058,981.9628918174034,0.03803561757137762,2980192.1562202284,2121479.2415352412,2947550.270096246,2076499.5316567477,3029397.3797696736,2169417.523811784,EPSG:3035
50,27134,29283.182926829268,-2149.1829268292677,2149.1829268292677,-0.07339307793826555,0.9266069220617345,23426.546341463414,51245.57012195122,True,True,22,1,40194,Segovia,1,40,Segovia,3.323363336444919,12.244854769430463,0.27853540795406057,3135304.5605736994,2093116.176355855,3134173.479820493,2091687.9719374047,3136288.2769158985,2094629.3070454746,EPSG:3035
51,32792,29283.182926829268,3508.8170731707323,3508.8170731707323,0.11982362306509899,1.119823623065099,23426.546341463414,51245.57012195122,True,True,31,10,40001 | 40111 | 40131 | 40181 | 40194 | 40211 | 40223 | 40901 | 40903 | 40904,Abades | Lastras del Pozo | Marazoleja | Monterrubio | Navas de Riofrío | Ortigosa del Monte | Real Sitio de San Ildefonso | Segovia | Valdeprados | Vegas de Matute,1,40,Segovia,493.190373019749,231.7421537652473,0.115402276717677,3128946.194888763,2086938.6349576714,3108233.7584167495,2074273.0893396696,3148229.28187692,2101088.524247382,EPSG:3035
52,32771,29283.182926829268,3487.8170731707323,3487.8170731707323,0.11910648790761036,1.1191064879076105,23426.546341463414,51245.57012195122,True,True,103,98,40002 | 40005 | 40006 | 40007 | 40008 | 40009 | 40014 | 40016 | 40019 | 40020 | 40021 | 40024 | 40025 | 40026 | 40029 | 40031 | 40032 | 40033 | 40034 | 40035 | 40039 | 40044 | 40045 | 40046 | 40047 | 40048 | 40049 | 40051 | 40052 | 40053 | 40054 | 40055 | 40059 | 40060 | 40061 | 40062 | 40070 | 40071 | 40077 | 40079 | 40080 | 40088 | 40091 | 40093 | 40097 | 40099 | 40109 | 40112 | 40115 | 40123 | 40125 | 40130 | 40132 | 40136 | 40139 | 40140 | 40142 | 40143 | 40144 | 40150 | 40154 | 40155 | 40156 | 40157 | 40161 | 40162 | 40163 | 40165 | 40168 | 40170 | 40171 | 40172 | 40183 | 40184 | 40186 | 40188 | 40190 | 40191 | 40193 | 40196 | 40198 | 40199 | 40202 | 40203 | 40206 | 40207 | 40210 | 40212 | 40213 | 40214 | 40215 | 40218 | 40220 | 40221 | 40222 | 40224 | 40229 | 40906,"Adrada de Pirón | Alconada de Maderuelo | Aldealcorvo | Aldealengua de Pedraza | Aldealengua de Santa María | Aldeanueva de la Serrezuela | Aldehorno | Aldeonte | Arahuetes | Arcones | Arevalillo de Cega | Ayllón | Barbolla | Basardilla | Bercimuel | Bernuy de Porreros | Boceguillas | Brieva | Caballar | Cabañas de Polendos | Campo de San Pedro | Carabias | Carrascal del Río | Casla | Castillejo de Mesleón | Castro de Fuentidueña | Castrojimeno | Castroserna de Abajo | Castroserracín | Cedillo de la Torre | Cerezo de Abajo | Cerezo de Arriba | Cilleruelo de San Mamés | Collado Hermoso | Condado de Castilnovo | Corral de Ayllón | Cubillo | Duruelo | Encinas | Espirdo | Fresno de Cantespino | Fresno de la Fuente | Fuenterrebollo | Fuentesoto | Gallegos | Grajera | Honrubia de la Cuesta | Languilla | Lastrilla, La | Maderuelo | Matabuena | Matilla, La | Montejo de la Vega de la Serrezuela | Moral de Hornuez | Muñoveros | Navafría | Navalilla | Navares de Ayuso | Navares de Enmedio | Navares de las Cuevas | Orejana | Pajarejos | Palazuelos de Eresma | Pedraza | Pelayos del Arroyo | Prádena | Puebla de Pedraza | Rebollo | Riaguas de San Bartolomé | Riaza | Ribota | Riofrío de Riaza | San Cristóbal de Segovia | San Miguel de Bernuy | San Pedro de Gaíllos | Santa Marta del Cerro | Santiuste de Pedraza | Santo Domingo de Pirón | Santo Tomé del Puerto | Sebúlcor | Sequera de Fresno | Sotillo | Sotosalbos | Torre Val de San Pedro | Torreadrada | Torrecaballeros | Trescasas | Urueñas | Valdevacas de Montejo | Valdevacas y Guijar | Valle de Tabladillo | Valleruela de Pedraza | Valleruela de Sepúlveda | Valseca | Valtiendas | Veganzones | Ventosilla y Tejadilla | Villaverde de Montejo",1,40,Segovia,2532.0044985362765,601.9807786240974,0.08780294609409418,3174141.5060690125,2123030.2705688053,3127453.90349792,2086567.994543436,3216775.609909122,2155329.7767664166,EPSG:3035
53,32776,29283.182926829268,3492.8170731707323,3492.8170731707323,0.11927723437367908,1.119277234373679,23426.546341463414,51245.57012195122,True,True,78,71,40003 | 40010 | 40012 | 40013 | 40015 | 40017 | 40018 | 40022 | 40028 | 40041 | 40057 | 40058 | 40063 | 40065 | 40069 | 40072 | 40074 | 40075 | 40078 | 40081 | 40082 | 40083 | 40084 | 40087 | 40089 | 40094 | 40095 | 40100 | 40101 | 40103 | 40105 | 40106 | 40108 | 40110 | 40118 | 40119 | 40120 | 40121 | 40122 | 40124 | 40126 | 40127 | 40129 | 40145 | 40148 | 40149 | 40158 | 40159 | 40160 | 40164 | 40166 | 40173 | 40176 | 40177 | 40178 | 40179 | 40180 | 40182 | 40189 | 40192 | 40200 | 40201 | 40204 | 40205 | 40216 | 40219 | 40228 | 40230 | 40231 | 40234 | 40902,"Adrados | Aldea Real | Aldeanueva del Codonal | Aldeasoña | Aldehuela del Codonal | Anaya | Armuña | Añe | Bercial | Cantimpalos | Chañe | Coca | Codorniz | Cozuelos de Fuentidueña | Cuéllar | Donhierro | Encinillas | Escarabajosa de Cabezas | Escobar de Polendos | Fresneda de Cuéllar | Frumales | Fuente de Santa Cruz | Fuente el Olmo de Fuentidueña | Fuente el Olmo de Íscar | Fuentepiñel | Fuentesaúco de Fuentidueña | Garcillán | Gomezserracín | Hontalbilla | Hontanares de Eresma | Huertos, Los | Juarros de Riomoros | Juarros de Voltoya | Laguna de Contreras | Lastras de Cuéllar | Marazuela | Martín Miguel | Martín Muñoz de la Dehesa | Martín Muñoz de las Posadas | Marugán | Mata de Cuéllar | Melque de Cercos | Membibre de la Hoz | Montejo de Arévalo | Navas de Oro | Nieva | Olombrada | Perosillo | Pinarejos | Pinarnegrillo | Rapariegos | Remondo | Roda de Eresma | Samboal | San Cristóbal de Cuéllar | San Cristóbal de la Vega | San Martín y Mudrián | Sanchonuño | Sangarcía | Santiuste de San Juan Bautista | Sauquillo de Cabezas | Tabanera la Luenga | Tolocirio | Torrecilla del Pinar | Torreiglesias | Vallelado | Valverde del Majano | Villaverde de Íscar | Villeguillo | Yanguas de Eresma | Zarzuela del Pinar",1,40,Segovia,2079.660126071918,655.9965891915069,0.060729410642756575,3121985.3561670333,2126321.6289537805,3087622.953228153,2088371.1331753514,3156852.481882967,2155110.8604329457,EPSG:3035
54,32778,29283.182926829268,3494.8170731707323,3494.8170731707323,0.11934553296010657,1.1193455329601065,23426.546341463414,51245.57012195122,True,True,42,30,40004 | 40030 | 40036 | 40037 | 40040 | 40043 | 40056 | 40068 | 40073 | 40076 | 40086 | 40092 | 40104 | 40107 | 40113 | 40128 | 40134 | 40135 | 40138 | 40141 | 40146 | 40151 | 40152 | 40174 | 40185 | 40195 | 40208 | 40225 | 40233 | 40905,"Aguilafuente | Bernardos | Cabezuela | Calabazas de Fuentidueña | Cantalejo | Carbonero el Mayor | Cobos de Fuentidueña | Cuevas de Provanco | Domingo García | Escalona del Prado | Espinar, El | Fuentepelayo | Fuentidueña | Ituero y Lama | Labajos | Losa, La | Migueláñez | Mozoncillo | Muñopedro | Nava de la Asunción | Navalmanzano | Navas de San Antonio | Ortigosa de Pestaño | Otero de Herreros | Sacramenia | Santa María la Real de Nieva | Sepúlveda | Turégano | Villacastín | Zarzuela del Monte",1,40,Segovia,1687.1818761332086,768.1503036104144,0.03593183133779887,3129393.2227867558,2107216.350929396,3096112.124958215,2063764.9452193412,3179129.5607079566,2161630.4038641257,EPSG:3035
55,29364,29283.182926829268,80.81707317073233,80.81707317073233,0.002759845928383956,1.002759845928384,23426.546341463414,51245.57012195122,True,True,18,1,42173,Soria,1,42,Soria,66.36134867710349,70.72852678919587,0.1667000934528432,3294059.2644190216,2155119.493871698,3281131.3409299795,2142447.127176469,3330103.7327538836,2163183.1200698833,EPSG:3035
56,30409,29283.182926829268,1125.8170731707323,1125.8170731707323,0.03844585733674662,1.0384458573367465,23426.546341463414,51245.57012195122,True,True,104,95,42001 | 42006 | 42007 | 42010 | 42011 | 42012 | 42013 | 42014 | 42019 | 42022 | 42027 | 42028 | 42036 | 42042 | 42045 | 42046 | 42052 | 42053 | 42054 | 42055 | 42056 | 42058 | 42060 | 42061 | 42062 | 42065 | 42069 | 42070 | 42078 | 42080 | 42081 | 42082 | 42084 | 42085 | 42086 | 42087 | 42089 | 42092 | 42093 | 42094 | 42097 | 42098 | 42100 | 42103 | 42105 | 42106 | 42107 | 42116 | 42117 | 42120 | 42121 | 42124 | 42125 | 42127 | 42128 | 42129 | 42135 | 42139 | 42141 | 42142 | 42144 | 42149 | 42151 | 42152 | 42159 | 42160 | 42161 | 42162 | 42163 | 42164 | 42165 | 42166 | 42168 | 42173 | 42174 | 42175 | 42176 | 42185 | 42188 | 42190 | 42191 | 42192 | 42193 | 42196 | 42198 | 42201 | 42205 | 42206 | 42207 | 42208 | 42209 | 42211 | 42215 | 42216 | 42218,"Abejar | Alconaba | Alcubilla de Avellaneda | Aldealices | Aldealpozo | Aldealseñor | Aldehuela de Periáñez | Aldehuelas, Las | Almarza | Almenar de Soria | Arévalo de la Sierra | Ausejo de la Sierra | Blacos | Buitrago | Cabrejas del Pinar | Calatañazor | Caracena | Carrascosa de Abajo | Carrascosa de la Sierra | Casarejos | Castilfrío de la Sierra | Castillejo de Robledo | Cerbón | Cidones | Cigudosa | Cirujales del Río | Covaleda | Cubilla | Duruelo de la Sierra | Espeja de San Marcelino | Espejón | Estepa de San Juan | Fresno de Caracena | Fuentearmegil | Fuentecambrón | Fuentecantos | Fuentelsaz de Soria | Fuentes de Magaña | Fuentestrún | Garray | Gormaz | Herrera de Soria | Hinojosa del Campo | Langa de Duero | Liceras | Losilla, La | Magaña | Miño de San Esteban | Molinos de Duero | Montejo de Tiermes | Montenegro de Cameros | Muriel Viejo | Muriel de la Fuente | Nafría de Ucero | Narros | Navaleno | Oncala | Pinilla del Campo | Pozalmuro | Póveda de Soria, La | Quintana Redonda | Rebollar | Recuerda | Rollamienta | Royo, El | Rábanos, Los | Salduero | San Esteban de Gormaz | San Felices | San Leonardo de Yagüe | San Pedro Manrique | Santa Cruz de Yanguas | Santa María de las Hoyas | Soria | Sotillo del Rincón | Suellacabras | Tajahuerce | Torreblacos | Trévago | Vadillo | Valdeavellano de Tera | Valdegeña | Valdelagua del Cerro | Valdeprado | Valtajeros | Velilla de la Sierra | Villaciervos | Villanueva de Gormaz | Villar del Ala | Villar del Campo | Villar del Río | Villares de Soria, Los | Vinuesa | Vizmanos | Yanguas",1,42,Soria,4649.563199482505,888.0898099460778,0.07408124038945282,3262724.1180590526,2164719.454124785,3193705.1338355155,2117817.543650017,3328277.211673484,2202995.3809258523,EPSG:3035
57,30410,29283.182926829268,1126.8170731707323,1126.8170731707323,0.038480006629960366,1.0384800066299604,23426.546341463414,51245.57012195122,True,True,96,88,42003 | 42004 | 42008 | 42009 | 42015 | 42016 | 42017 | 42018 | 42020 | 42021 | 42023 | 42024 | 42025 | 42026 | 42029 | 42030 | 42031 | 42032 | 42033 | 42034 | 42035 | 42037 | 42038 | 42039 | 42041 | 42043 | 42044 | 42048 | 42049 | 42050 | 42051 | 42057 | 42059 | 42063 | 42064 | 42068 | 42071 | 42073 | 42075 | 42076 | 42079 | 42083 | 42088 | 42090 | 42095 | 42096 | 42108 | 42110 | 42111 | 42113 | 42115 | 42118 | 42119 | 42123 | 42130 | 42131 | 42132 | 42134 | 42140 | 42145 | 42148 | 42153 | 42154 | 42155 | 42156 | 42157 | 42158 | 42167 | 42171 | 42172 | 42177 | 42178 | 42181 | 42182 | 42183 | 42184 | 42187 | 42189 | 42194 | 42195 | 42197 | 42200 | 42202 | 42204 | 42212 | 42213 | 42217 | 42219,"Adradas | Alcubilla de las Peñas | Aldealafuente | Alentisque | Aliud | Almajano | Almaluez | Almazul | Almazán | Alpanseque | Arancón | Arcos de Jalón | Arenillas | Baraona | Barca | Barcones | Bayubas de Abajo | Bayubas de Arriba | Beratón | Berlanga de Duero | Bliecos | Borjabad | Borobia | Buberos | Burgo de Osma-Ciudad de Osma | Cabrejas del Campo | Caltojar | Candilichera | Carabantes | Castilruiz | Cañamaque | Centenera de Andaluz | Cihuela | Ciria | Coscurita | Cubo de la Solana | Cueva de Ágreda | Deza | Dévanos | Escobosa de Almazán | Frechilla de Almazán | Fuentelmonge | Fuentepinilla | Golmayo | Gómara | Maján | Matalebreras | Matamala de Almazán | Medinaceli | Miño de Medinaceli | Momblona | Monteagudo de las Vicarías | Morón de Almazán | Nepas | Nolay | Noviercas | Portillo de Soria | Quintanas de Gormaz | Quiñonería | Rello | Renieblas | Retortillo de Soria | Reznos | Riba de Escalote, La | Rioseco de Soria | Santa María de Huerta | Serón de Nágima | Soliedra | Tajueco | Talveila | Tardelcuende | Taroda | Tejado | Torlengua | Torrubia de Soria | Ucero | Valdemaluque | Valdenebro | Valderrodilla | Velamazán | Velilla de los Ajos | Viana de Duero | Villasayas | Villaseca de Arciel | Vozmediano | Yelo | Ágreda | Ólvega",1,42,Soria,5586.7122890663595,852.0543809481095,0.0967011285666431,3281764.8937199106,2128867.1246328186,3220048.0798264006,2077592.8906130719,3341959.609445466,2173249.3475468624,EPSG:3035
58,30182,29283.182926829268,898.8170731707323,898.8170731707323,0.030693967777226692,1.0306939677772267,23426.546341463414,51245.57012195122,True,True,26,1,47186,Valladolid,1,47,Valladolid,5.991934818757757,16.65268579197167,0.2715240913179177,3097122.7567612883,2178152.7316892915,3095719.273718103,2175971.140165397,3098678.4097874286,2180490.961784049,EPSG:3035
59,30149,29283.182926829268,865.8170731707323,865.8170731707323,0.029567041101173135,1.029567041101173,23426.546341463414,51245.57012195122,True,True,29,1,47186,Valladolid,1,47,Valladolid,1.0837509714063531,5.919921364371819,0.3886041980426558,3098831.304574439,2180302.595791694,3098277.3680886733,2179434.226741648,3099510.2150826883,2181141.3379659005,EPSG:3035
60,30140,29283.182926829268,856.8170731707323,856.8170731707323,0.029259697462249434,1.0292596974622494,23426.546341463414,51245.57012195122,True,True,28,1,47186,Valladolid,1,47,Valladolid,1.3402255086589936,6.911996013343055,0.35251758458037386,3098770.406330611,2181546.122067603,3097967.9320400055,2180651.1291523217,3099500.193914949,2182455.879080918,EPSG:3035
61,30336,29283.182926829268,1052.8170731707323,1052.8170731707323,0.03595295893214329,1.0359529589321432,23426.546341463414,51245.57012195122,True,True,25,1,47186,Valladolid,1,47,Valladolid,22.43104478700045,31.148613379574208,0.2905239431580381,3102226.046114294,2181507.702324123,3099074.633047142,2178763.759220806,3106867.1438247766,2184800.9275603783,EPSG:3035
62,30430,29283.182926829268,1146.8170731707323,1146.8170731707323,0.039162992494235244,1.0391629924942352,23426.546341463414,51245.57012195122,True,True,26,1,47186,Valladolid,1,47,Valladolid,1.8320650756636425,8.499954033510344,0.3186527022093344,3098764.03400401,2178888.2322226446,3097761.858770388,2177992.069991977,3099746.434028105,2179748.9237762424,EPSG:3035
63,29990,29283.182926829268,706.8170731707323,706.8170731707323,0.02413730348018781,1.0241373034801877,23426.546341463414,51245.57012195122,True,True,22,1,47186,Valladolid,1,47,Valladolid,67.91667310973101,77.92772477714776,0.1405407526076263,3094297.9378113025,2174056.493774997,3085298.099555926,2167816.3752970295,3104613.6589819677,2180411.1464616037,EPSG:3035
64,30048,29283.182926829268,764.8170731707323,764.8170731707323,0.026117962486584972,1.026117962486585,23426.546341463414,51245.57012195122,True,True,21,1,47186,Valladolid,1,47,Valladolid,3.9226880681704146,19.435843601919956,0.13049288928618324,3095429.6009254223,2178471.9717536173,3093960.6233602827,2176693.6365599995,3097161.3889582176,2180263.319280695,EPSG:3035
65,30272,29283.182926829268,988.8170731707323,988.8170731707323,0.03376740416646367,1.0337674041664637,23426.546341463414,51245.57012195122,True,True,29,1,47186,Valladolid,1,47,Valladolid,2.6984883407014233,12.56988441458543,0.2146188392135597,3097591.300651673,2181033.9229443683,3096412.655118827,2179872.513994561,3098534.9145610835,2182157.9593390375,EPSG:3035
66,30181,29283.182926829268,897.8170731707323,897.8170731707323,0.030659818484012946,1.030659818484013,23426.546341463414,51245.57012195122,True,True,21,1,47186,Valladolid,1,47,Valladolid,3.004285196289172,13.232865189279831,0.21559726418444147,3095876.6641511847,2179570.9213251835,3094299.438454919,2177993.846542229,3097082.972447684,2180820.538728869,EPSG:3035
67,28373,29283.182926829268,-910.1829268292677,910.1829268292677,-0.031082103646436522,0.9689178963535635,23426.546341463414,51245.57012195122,True,True,37,29,47004 | 47017 | 47041 | 47043 | 47045 | 47051 | 47071 | 47083 | 47097 | 47099 | 47101 | 47121 | 47135 | 47139 | 47146 | 47149 | 47159 | 47160 | 47161 | 47165 | 47166 | 47171 | 47190 | 47191 | 47197 | 47210 | 47216 | 47218 | 47230,"Alaejos | Bercero | Castrodeza | Castromonte | Castronuño | Ciguñuela | Geria | Matilla de los Caños | Mota del Marqués | Mudarra, La | Nava del Rey | Pollos | Robladillo | Rueda | San Miguel del Pino | San Pelayo | Serrada | Siete Iglesias de Trabancos | Simancas | Tordesillas | Torrecilla de la Abadesa | Torrelobatón | Velilla | Velliza | Villabrágima | Villalar de los Comuneros | Villanueva de Duero | Villán de Tordesillas | Wamba",1,47,Valladolid,1380.1185295533692,389.0537214944254,0.11457954754644306,3068132.9766466916,2171812.959715274,3042648.336681852,2144472.3526397427,3093145.728056671,2214297.3706403277,EPSG:3035
68,28712,29283.182926829268,-571.1829268292677,571.1829268292677,-0.019505493246977246,0.9804945067530227,23426.546341463414,51245.57012195122,True,True,19,4,47007 | 47052 | 47133 | 47175,Aldeamayor de San Martín | Cistérniga | Renedo de Esgueva | Tudela de Duero,1,47,Valladolid,174.94932812740345,77.58954229976356,0.3651873817578373,3105586.1037203926,2171438.4746932993,3097395.6750569628,2161616.3370692353,3114430.456857387,2183253.2142803846,EPSG:3035
69,27444,29283.182926829268,-1839.1829268292677,1839.1829268292677,-0.06280679704200486,0.9371932029579951,23426.546341463414,51245.57012195122,True,True,21,2,47023 | 47076,Boecillo | Laguna de Duero,1,47,Valladolid,53.27090473430157,34.468121145576525,0.5634621075885343,3097106.4672995335,2170449.471811828,3092468.753767439,2165143.130142251,3101295.9879483352,2174780.2840283033,EPSG:3035
70,29162,29283.182926829268,-121.18292682926767,121.18292682926767,-0.004138311300792367,0.9958616886992077,23426.546341463414,51245.57012195122,True,True,15,2,47010 | 47231,Arroyo de la Encomienda | Zaratán,1,47,Valladolid,31.928113953515155,27.793764925447853,0.5193837632760955,3092333.803788675,2181001.6034531086,3089458.416931331,2177072.3388452474,3095680.874378085,2185025.1685607205,EPSG:3035
71,28205,29283.182926829268,-1078.1829268292677,1078.1829268292677,-0.036819184906345545,0.9631808150936545,23426.546341463414,51245.57012195122,True,True,46,33,47002 | 47008 | 47011 | 47020 | 47021 | 47025 | 47031 | 47035 | 47037 | 47049 | 47065 | 47067 | 47068 | 47078 | 47079 | 47085 | 47095 | 47100 | 47102 | 47123 | 47124 | 47126 | 47132 | 47138 | 47141 | 47147 | 47156 | 47158 | 47167 | 47189 | 47192 | 47228 | 47232,"Aguasal | Almenara de Adaja | Ataquines | Bobadilla del Campo | Bocigas | Brahojos de Medina | Campillo, El | Carpio | Castrejón de Trabancos | Cervillego de la Cruz | Fresno el Viejo | Fuente el Sol | Fuente-Olmedo | Llano de Olmedo | Lomoviejo | Medina del Campo | Moraleja de las Panaderas | Muriel | Nueva Villa de las Torres | Pozal de Gallinas | Pozaldez | Puras | Ramiro | Rubí de Bracamonte | Salvador de Zapardiel | San Pablo de la Moraleja | San Vicente del Palacio | Seca, La | Torrecilla de la Orden | Velascálvaro | Ventosa de la Cuesta | Villaverde de Medina | Zarza, La",1,47,Valladolid,1129.656637679019,269.7210296469491,0.19513119522653863,3073203.710114671,2141088.973274775,3038669.588635467,2122208.4207312255,3103425.1170838973,2167283.3661960037,EPSG:3035
72,30070,29283.182926829268,786.8170731707323,786.8170731707323,0.026869246937287344,1.0268692469372873,23426.546341463414,51245.57012195122,True,True,25,1,47186,Valladolid,1,47,Valladolid,87.08831990279975,99.68209750838214,0.11013755741438153,3091809.122742811,2190618.9085214385,3082337.4774471605,2179561.0484957127,3102991.354522267,2200729.0936200772,EPSG:3035
73,28293,29283.182926829268,-990.1829268292677,990.1829268292677,-0.033814047103536055,0.9661859528964639,23426.546341463414,51245.57012195122,True,True,25,17,47005 | 47053 | 47054 | 47074 | 47075 | 47082 | 47087 | 47090 | 47093 | 47104 | 47111 | 47112 | 47129 | 47145 | 47157 | 47182 | 47193,"Alcazarén | Cogeces de Íscar | Cogeces del Monte | Hornillos de Eresma | Matapozuelos | Megeces | Mojados | Montemayor de Pililla | Olmedo | Pedraja de Portillo, La | Pedrajas de San Esteban | Quintanilla de Onésimo | San Miguel del Arroyo | Sardón de Duero | Valdestillas | Viana de Cega | Íscar",1,47,Valladolid,807.1472273166812,286.83436102550627,0.12328217032052334,3105138.442546399,2154551.0842375075,3085388.4880688633,2130585.1829890287,3134683.812595995,2173515.6448727967,EPSG:3035
