CUSEC_KEY,district_id,section_pop,CPRO,NPRO,CUMUN,NMUN,CUDIS,ddd_unit_id,ddd_closed_urban
3727404008,42,1114,37,Salamanca,37274,Salamanca,3727404,37:37274:U4,True
3727404009,42,1481,37,Salamanca,37274,Salamanca,3727404,37:37274:U4,True
3727404010,42,2110,37,Salamanca,37274,Salamanca,3727404,37:37274:U4,True
3727404011,42,1175,37,Salamanca,37274,Salamanca,3727404,37:37274:U4,True
3727404012,42,1753,37,Salamanca,37274,Salamanca,3727404,37:37274:U4,True
3727404013,42,1366,37,Salamanca,37274,Salamanca,3727404,37:37274:U4,True
3727404014,42,985,37,Salamanca,37274,Salamanca,3727404,37:37274:U4,True
3727404016,42,1313,37,Salamanca,37274,Salamanca,3727404,37:37274:U4,True
3727404019,42,2251,37,Salamanca,37274,Salamanca,3727404,37:37274:U4,True
3727404021,42,1386,37,Salamanca,37274,Salamanca,3727404,37:37274:U4,True
3727404022,42,1561,37,Salamanca,37274,Salamanca,3727404,37:37274:U4,True
3727404023,42,1006,37,Salamanca,37274,Salamanca,3727404,37:37274:U4,True
3727404025,42,1765,37,Salamanca,37274,Salamanca,3727404,37:37274:U4,True
3727405001,42,1330,37,Salamanca,37274,Salamanca,3727405,37:37274:U4,True
3727405005,42,1535,37,Salamanca,37274,Salamanca,3727405,37:37274:U4,True
3727405006,42,1258,37,Salamanca,37274,Salamanca,3727405,37:37274:U4,True
3727405007,42,1092,37,Salamanca,37274,Salamanca,3727405,37:37274:U4,True
3727405008,42,1469,37,Salamanca,37274,Salamanca,3727405,37:37274:U4,True
3700301001,43,93,37,Salamanca,37003,Ahigal de los Aceiteros,3700301,37:37003:M,False
3700901001,43,204,37,Salamanca,37009,Alba de Yeltes,3700901,37:37009:M,False
3701401001,43,1096,37,Salamanca,37014,Aldeadávila de la Ribera,3701401,37:37014:M,False
3702601001,43,175,37,Salamanca,37026,Aldehuela de Yeltes,3702601,37:37026:M,False
3704201001,43,45,37,Salamanca,37042,Barceo,3704201,37:37042:M,False
3704401001,43,410,37,Salamanca,37044,Barruecopardo,3704401,37:37044:M,False
3704901001,43,131,37,Salamanca,37049,Bermellar,3704901,37:37049:M,False
3705201001,43,259,37,Salamanca,37052,Boada,3705201,37:37052:M,False
3705401001,43,247,37,Salamanca,37054,"Bodón, El",3705401,37:37054:M,False
3705501001,43,122,37,Salamanca,37055,Bogajo,3705501,37:37055:M,False
3705601001,43,49,37,Salamanca,37056,"Bouza, La",3705601,37:37056:M,False
3705801001,43,56,37,Salamanca,37058,Brincones,3705801,37:37058:M,False
3706501001,43,222,37,Salamanca,37065,Cabeza del Caballo,3706501,37:37065:M,False
3706801001,43,316,37,Salamanca,37068,Cabrillas,3706801,37:37068:M,False
3708801001,43,188,37,Salamanca,37088,Carrascal del Obispo,3708801,37:37088:M,False
3709101001,43,169,37,Salamanca,37091,Casillas de Flores,3709101,37:37091:M,False
3709601001,43,197,37,Salamanca,37096,Castillejo de Martín Viejo,3709601,37:37096:M,False
3709701001,43,33,37,Salamanca,37097,Castraz,3709701,37:37097:M,False
3710001001,43,64,37,Salamanca,37100,Cerezal de Peñahorcada,3710001,37:37100:M,False
3710101001,43,108,37,Salamanca,37101,Cerralbo,3710101,37:37101:M,False
3710601001,43,233,37,Salamanca,37106,Cipérez,3710601,37:37106:M,False
3710701001,43,575,37,Salamanca,37107,Ciudad Rodrigo,3710701,37:37107:M,False
3710701002,43,550,37,Salamanca,37107,Ciudad Rodrigo,3710701,37:37107:M,False
3710702001,43,1219,37,Salamanca,37107,Ciudad Rodrigo,3710702,37:37107:M,False
3710702002,43,985,37,Salamanca,37107,Ciudad Rodrigo,3710702,37:37107:M,False
3710702003,43,1246,37,Salamanca,37107,Ciudad Rodrigo,3710702,37:37107:M,False
3710702004,43,1596,37,Salamanca,37107,Ciudad Rodrigo,3710702,37:37107:M,False
3710702005,43,1193,37,Salamanca,37107,Ciudad Rodrigo,3710702,37:37107:M,False
3710702006,43,1094,37,Salamanca,37107,Ciudad Rodrigo,3710702,37:37107:M,False
3710702007,43,1226,37,Salamanca,37107,Ciudad Rodrigo,3710702,37:37107:M,False
3710702008,43,964,37,Salamanca,37107,Ciudad Rodrigo,3710702,37:37107:M,False
3710703001,43,1085,37,Salamanca,37107,Ciudad Rodrigo,3710703,37:37107:M,False
3711301001,43,373,37,Salamanca,37113,"Cubo de Don Sancho, El",3711301,37:37113:M,False
3711501001,43,116,37,Salamanca,37115,Dios le Guarde,3711501,37:37115:M,False
3712301001,43,146,37,Salamanca,37123,Encinasola de los Comendadores,3712301,37:37123:M,False
3713201001,43,296,37,Salamanca,37132,"Fregeneda, La",3713201,37:37132:M,False
3713601001,43,635,37,Salamanca,37136,Fuenteguinaldo,3713601,37:37136:M,False
3713701001,43,86,37,Salamanca,37137,Fuenteliante,3713701,37:37137:M,False
3714501001,43,260,37,Salamanca,37145,Gallegos de Argañán,3714501,37:37145:M,False
3715401001,43,120,37,Salamanca,37154,Guadramiro,3715401,37:37154:M,False
3716001001,43,561,37,Salamanca,37160,Hinojosa de Duero,3716001,37:37160:M,False
3717301001,43,868,37,Salamanca,37173,Lumbrales,3717301,37:37173:M,False
3717302001,43,637,37,Salamanca,37173,Lumbrales,3717302,37:37173:M,False
3717701001,43,281,37,Salamanca,37177,"Maíllo, El",3717701,37:37177:M,False
3718401001,43,240,37,Salamanca,37184,Masueco,3718401,37:37184:M,False
3719001001,43,170,37,Salamanca,37190,Mieza,3719001,37:37190:M,False
3719101001,43,88,37,Salamanca,37191,"Milano, El",3719101,37:37191:M,False
3720401001,43,233,37,Salamanca,37204,Morasverdes,3720401,37:37204:M,False
3720801001,43,74,37,Salamanca,37208,Moronta,3720801,37:37208:M,False
3721101001,43,187,37,Salamanca,37211,Narros de Matalayegua,3721101,37:37211:M,False
3722301001,43,87,37,Salamanca,37223,Olmedo de Camaces,3722301,37:37223:M,False
3724301001,43,69,37,Salamanca,37243,"Peña, La",3724301,37:37243:M,False
3725001001,43,300,37,Salamanca,37250,Pereña de la Ribera,3725001,37:37250:M,False
3725701001,43,48,37,Salamanca,37257,Pozos de Hinojo,3725701,37:37257:M,False
3726401001,43,52,37,Salamanca,37264,Puerto Seguro,3726401,37:37264:M,False
3726601001,43,61,37,Salamanca,37266,"Redonda, La",3726601,37:37266:M,False
3726701001,43,172,37,Salamanca,37267,Retortillo,3726701,37:37267:M,False
3727201001,43,174,37,Salamanca,37272,Saelices el Chico,3727201,37:37272:M,False
3727501001,43,96,37,Salamanca,37275,Saldeana,3727501,37:37275:M,False
3728001001,43,66,37,Salamanca,37280,Sanchón de la Ribera,3728001,37:37280:M,False
3728901001,43,198,37,Salamanca,37289,San Muñoz,3728901,37:37289:M,False
3730201001,43,242,37,Salamanca,37302,Saucelle,3730201,37:37302:M,False
3730401001,43,154,37,Salamanca,37304,Sepulcro-Hilario,3730401,37:37304:M,False
3731101001,43,171,37,Salamanca,37311,Sobradillo,3731101,37:37311:M,False
3731601001,43,784,37,Salamanca,37316,Tamames,3731601,37:37316:M,False
3732101001,43,125,37,Salamanca,37321,Tenebrón,3732101,37:37321:M,False
3733701001,43,126,37,Salamanca,37337,Valderrodrigo,3733701,37:37337:M,False
3734001001,43,120,37,Salamanca,37340,Valsalabroso,3734001,37:37340:M,False
3734401001,43,231,37,Salamanca,37344,Vecinos,3734401,37:37344:M,False
3734601001,43,273,37,Salamanca,37346,"Veguillas, Las",3734601,37:37346:M,False
3734901001,43,95,37,Salamanca,37349,"Vídola, La",3734901,37:37349:M,False
3735001001,43,374,37,Salamanca,37350,Vilvestre,3735001,37:37350:M,False
3735601001,43,94,37,Salamanca,37356,Villar de Argañán,3735601,37:37356:M,False
3735901001,43,152,37,Salamanca,37359,Villar de la Yegua,3735901,37:37359:M,False
3736001001,43,213,37,Salamanca,37360,Villar de Peralonso,3736001,37:37360:M,False
3736101001,43,79,37,Salamanca,37361,Villar de Samaniego,3736101,37:37361:M,False
3736301001,43,102,37,Salamanca,37363,Villares de Yeltes,3736301,37:37363:M,False
3736401001,43,727,37,Salamanca,37364,Villarino de los Aires,3736401,37:37364:M,False
3736701001,43,158,37,Salamanca,37367,Villasbuenas,3736701,37:37367:M,False
3737301001,43,676,37,Salamanca,37373,Villavieja de Yeltes,3737301,37:37373:M,False
3737601001,43,1206,37,Salamanca,37376,Vitigudino,3737601,37:37376:M,False
3737601002,43,1136,37,Salamanca,37376,Vitigudino,3737601,37:37376:M,False
3737701001,43,223,37,Salamanca,37377,Yecla de Yeltes,3737701,37:37377:M,False
3738101001,43,136,37,Salamanca,37381,"Zarza de Pumareda, La",3738101,37:37381:M,False
3701301001,44,89,37,Salamanca,37013,Aldeacipreste,3701301,37:37013:M,False
3702401001,44,100,37,Salamanca,37024,Aldeavieja de Tormes,3702401,37:37024:M,False
3703501001,44,159,37,Salamanca,37035,Armenteros,3703501,37:37035:M,False
3703601001,44,52,37,Salamanca,37036,San Miguel del Robledo,3703601,37:37036:M,False
3704601001,44,1488,37,Salamanca,37046,Béjar,3704601,37:37046:M,False
3704601003,44,719,37,Salamanca,37046,Béjar,3704601,37:37046:M,False
3704602001,44,899,37,Salamanca,37046,Béjar,3704602,37:37046:M,False
3704602002,44,1032,37,Salamanca,37046,Béjar,3704602,37:37046:M,False
3704603001,44,976,37,Salamanca,37046,Béjar,3704603,37:37046:M,False
3704603002,44,1204,37,Salamanca,37046,Béjar,3704603,37:37046:M,False
3704603003,44,1234,37,Salamanca,37046,Béjar,3704603,37:37046:M,False
3704604001,44,699,37,Salamanca,37046,Béjar,3704604,37:37046:M,False
3704604002,44,998,37,Salamanca,37046,Béjar,3704604,37:37046:M,False
3704604003,44,668,37,Salamanca,37046,Béjar,3704604,37:37046:M,False
3704604004,44,1094,37,Salamanca,37046,Béjar,3704604,37:37046:M,False
3704604005,44,979,37,Salamanca,37046,Béjar,3704604,37:37046:M,False
3706301001,44,55,37,Salamanca,37063,"Cabeza de Béjar, La",3706301,37:37063:M,False
3707101001,44,80,37,Salamanca,37071,"Calzada de Béjar, La",3707101,37:37071:M,False
3707801001,44,832,37,Salamanca,37078,Candelario,3707801,37:37078:M,False
3708001001,44,282,37,Salamanca,37080,Cantagallo,3708001,37:37080:M,False
3710201001,44,364,37,Salamanca,37102,"Cerro, El",3710201,37:37102:M,False
3710301001,44,476,37,Salamanca,37103,Cespedosa de Tormes,3710301,37:37103:M,False
3710901001,44,178,37,Salamanca,37109,Colmenar de Montemayor,3710901,37:37109:M,False
3711201001,44,158,37,Salamanca,37112,Cristóbal,3711201,37:37112:M,False
3712401001,44,201,37,Salamanca,37124,Endrinal,3712401,37:37124:M,False
3713301001,44,94,37,Salamanca,37133,Fresnedoso,3713301,37:37133:M,False
3713401001,44,193,37,Salamanca,37134,Fresno Alhándiga,3713401,37:37134:M,False
3713801001,44,257,37,Salamanca,37138,Fuenterroble de Salvatierra,3713801,37:37138:M,False
3713901001,44,238,37,Salamanca,37139,Fuentes de Béjar,3713901,37:37139:M,False
3714601001,44,109,37,Salamanca,37146,Gallegos de Solmirón,3714601,37:37146:M,False
3714701001,44,186,37,Salamanca,37147,Garcibuey,3714701,37:37147:M,False
3715501001,44,82,37,Salamanca,37155,Guijo de Ávila,3715501,37:37155:M,False
3715601001,44,1990,37,Salamanca,37156,Guijuelo,3715601,37:37156:M,False
3715601002,44,2033,37,Salamanca,37156,Guijuelo,3715601,37:37156:M,False
3715601003,44,1460,37,Salamanca,37156,Guijuelo,3715601,37:37156:M,False
3715801001,44,222,37,Salamanca,37158,Herguijuela de la Sierra,3715801,37:37158:M,False
3716101001,44,107,37,Salamanca,37161,Horcajo de Montemayor,3716101,37:37161:M,False
3716201001,44,198,37,Salamanca,37162,Horcajo Medianero,3716201,37:37162:M,False
3716301001,44,32,37,Salamanca,37163,"Hoya, La",3716301,37:37163:M,False
3716801001,44,417,37,Salamanca,37168,Lagunilla,3716801,37:37168:M,False
3717101001,44,477,37,Salamanca,37171,Ledrada,3717101,37:37171:M,False
3717201001,44,926,37,Salamanca,37172,Linares de Riofrío,3717201,37:37172:M,False
3718801001,44,163,37,Salamanca,37188,"Maya, La",3718801,37:37188:M,False
3719301001,44,361,37,Salamanca,37193,Miranda del Castañar,3719301,37:37193:M,False
3719501001,44,43,37,Salamanca,37195,Molinillo,3719501,37:37195:M,False
3720001001,44,188,37,Salamanca,37200,Montejo,3720001,37:37200:M,False
3720101001,44,245,37,Salamanca,37201,Montemayor del Río,3720101,37:37201:M,False
3721201001,44,140,37,Salamanca,37212,Navacarros,3721201,37:37212:M,False
3721301001,44,73,37,Salamanca,37213,Nava de Béjar,3721301,37:37213:M,False
3721701001,44,63,37,Salamanca,37217,Navalmoral de Béjar,3721701,37:37217:M,False
3721801001,44,45,37,Salamanca,37218,Navamorales,3721801,37:37218:M,False
3724201001,44,72,37,Salamanca,37242,Pelayos,3724201,37:37242:M,False
3724401001,44,149,37,Salamanca,37244,Peñacaballera,3724401,37:37244:M,False
3725101001,44,121,37,Salamanca,37251,Peromingo,3725101,37:37251:M,False
3725201001,44,88,37,Salamanca,37252,Pinedas,3725201,37:37252:M,False
3725901001,44,32,37,Salamanca,37259,Puebla de San Medel,3725901,37:37259:M,False
3726101001,44,235,37,Salamanca,37261,Puente del Congosto,3726101,37:37261:M,False
3726301001,44,343,37,Salamanca,37263,Puerto de Béjar,3726301,37:37263:M,False
3727701001,44,66,37,Salamanca,37277,Salvatierra de Tormes,3727701,37:37277:M,False
3728201001,44,211,37,Salamanca,37282,Sanchotello,3728201,37:37282:M,False
3728401001,44,344,37,Salamanca,37284,San Esteban de la Sierra,3728401,37:37284:M,False
3728701001,44,311,37,Salamanca,37287,San Miguel de Valero,3728701,37:37287:M,False
3729701001,44,447,37,Salamanca,37297,Santibáñez de Béjar,3729701,37:37297:M,False
3729801001,44,143,37,Salamanca,37298,Santibáñez de la Sierra,3729801,37:37298:M,False
3730001001,44,570,37,Salamanca,37300,"Santos, Los",3730001,37:37300:M,False
3731201001,44,256,37,Salamanca,37312,Sorihuela,3731201,37:37312:M,False
3731301001,44,501,37,Salamanca,37313,Sotoserrano,3731301,37:37313:M,False
3731501001,44,77,37,Salamanca,37315,"Tala, La",3731501,37:37315:M,False
3731901001,44,83,37,Salamanca,37319,"Tejado, El",3731901,37:37319:M,False
3733101001,44,183,37,Salamanca,37331,Valdefuentes de Sangusín,3733101,37:37331:M,False
3733201001,44,84,37,Salamanca,37332,Valdehijaderos,3733201,37:37332:M,False
3733301001,44,186,37,Salamanca,37333,Valdelacasa,3733301,37:37333:M,False
3733401001,44,66,37,Salamanca,37334,Valdelageve,3733401,37:37334:M,False
3733901001,44,273,37,Salamanca,37339,Valero,3733901,37:37339:M,False
3734101001,44,57,37,Salamanca,37341,Valverde de Valdelacasa,3734101,37:37341:M,False
3734301001,44,67,37,Salamanca,37343,Vallejera de Riofrío,3734301,37:37343:M,False
3735501001,44,174,37,Salamanca,37355,Villanueva del Conde,3735501,37:37355:M,False
3701601001,45,730,37,Salamanca,37016,Aldealengua,3701601,37:37016:M,False
3701701001,45,237,37,Salamanca,37017,Aldeanueva de Figueroa,3701701,37:37017:M,False
3703301001,45,89,37,Salamanca,37033,Arcediano,3703301,37:37033:M,False
3706701001,45,2099,37,Salamanca,37067,Cabrerizos,3706701,37:37067:M,False
3706701002,45,2121,37,Salamanca,37067,Cabrerizos,3706701,37:37067:M,False
3707301001,45,723,37,Salamanca,37073,Calzada de Valdunciel,3707301,37:37073:M,False
3709201001,45,744,37,Salamanca,37092,Castellanos de Moriscos,3709201,37:37092:M,False
3709201002,45,2404,37,Salamanca,37092,Castellanos de Moriscos,3709201,37:37092:M,False
3713001001,45,207,37,Salamanca,37130,Forfoleda,3713001,37:37130:M,False
3718501001,45,727,37,Salamanca,37185,Castellanos de Villiquera,3718501,37:37185:M,False
3720201001,45,1325,37,Salamanca,37202,Monterrubio de Armuña,3720201,37:37202:M,False
3720701001,45,580,37,Salamanca,37207,Moriscos,3720701,37:37207:M,False
3722201001,45,78,37,Salamanca,37222,Negrilla de Palencia,3722201,37:37222:M,False
3722501001,45,111,37,Salamanca,37225,Pajares de la Laguna,3722501,37:37225:M,False
3722901001,45,141,37,Salamanca,37229,Palencia de Negrilla,3722901,37:37229:M,False
3723801001,45,147,37,Salamanca,37238,Pedrosillo el Ralo,3723801,37:37238:M,False
3727801001,45,1176,37,Salamanca,37278,San Cristóbal de la Cuesta,3727801,37:37278:M,False
3729401001,45,1633,37,Salamanca,37294,Santa Marta de Tormes,3729401,37:37294:M,False
3729401002,45,1393,37,Salamanca,37294,Santa Marta de Tormes,3729401,37:37294:M,False
3729401003,45,1918,37,Salamanca,37294,Santa Marta de Tormes,3729401,37:37294:M,False
3729401004,45,1366,37,Salamanca,37294,Santa Marta de Tormes,3729401,37:37294:M,False
3729401005,45,1116,37,Salamanca,37294,Santa Marta de Tormes,3729401,37:37294:M,False
3729401006,45,2149,37,Salamanca,37294,Santa Marta de Tormes,3729401,37:37294:M,False
3729401007,45,1094,37,Salamanca,37294,Santa Marta de Tormes,3729401,37:37294:M,False
3729401008,45,1586,37,Salamanca,37294,Santa Marta de Tormes,3729401,37:37294:M,False
3729401009,45,1033,37,Salamanca,37294,Santa Marta de Tormes,3729401,37:37294:M,False
3729401010,45,1661,37,Salamanca,37294,Santa Marta de Tormes,3729401,37:37294:M,False
3731801001,45,193,37,Salamanca,37318,Tardáguila,3731801,37:37318:M,False
3732301001,45,518,37,Salamanca,37323,Topas,3732301,37:37323:M,False
3733501001,45,387,37,Salamanca,37335,Valdelosa,3733501,37:37335:M,False
3733801001,45,124,37,Salamanca,37338,Valdunciel,3733801,37:37338:M,False
3734701001,45,567,37,Salamanca,37347,"Vellés, La",3734701,37:37347:M,False
3737201001,45,129,37,Salamanca,37372,Villaverde de Guareña,3737201,37:37372:M,False
3727401006,46,1484,37,Salamanca,37274,Salamanca,3727401,37:37274:R,False
3727403001,46,689,37,Salamanca,37274,Salamanca,3727403,37:37274:R,False
3727403002,46,1945,37,Salamanca,37274,Salamanca,3727403,37:37274:R,False
3727403003,46,813,37,Salamanca,37274,Salamanca,3727403,37:37274:R,False
3727403005,46,1500,37,Salamanca,37274,Salamanca,3727403,37:37274:R,False
3727403006,46,655,37,Salamanca,37274,Salamanca,3727403,37:37274:R,False
3727403007,46,1362,37,Salamanca,37274,Salamanca,3727403,37:37274:R,False
3727403008,46,878,37,Salamanca,37274,Salamanca,3727403,37:37274:R,False
3727403009,46,1949,37,Salamanca,37274,Salamanca,3727403,37:37274:R,False
3727403010,46,1254,37,Salamanca,37274,Salamanca,3727403,37:37274:R,False
3727403011,46,1191,37,Salamanca,37274,Salamanca,3727403,37:37274:R,False
3727403012,46,810,37,Salamanca,37274,Salamanca,3727403,37:37274:R,False
3727403013,46,1545,37,Salamanca,37274,Salamanca,3727403,37:37274:R,False
3727403014,46,1421,37,Salamanca,37274,Salamanca,3727403,37:37274:R,False
3727403015,46,972,37,Salamanca,37274,Salamanca,3727403,37:37274:R,False
3727403016,46,882,37,Salamanca,37274,Salamanca,3727403,37:37274:R,False
3727403017,46,2191,37,Salamanca,37274,Salamanca,3727403,37:37274:R,False
3727403018,46,2400,37,Salamanca,37274,Salamanca,3727403,37:37274:R,False
3727403019,46,1090,37,Salamanca,37274,Salamanca,3727403,37:37274:R,False
3727403020,46,1549,37,Salamanca,37274,Salamanca,3727403,37:37274:R,False
3727404024,46,2599,37,Salamanca,37274,Salamanca,3727404,37:37274:R,False
3700201001,47,123,37,Salamanca,37002,Agallas,3700201,37:37002:M,False
3700501001,47,67,37,Salamanca,37005,"Alameda de Gardón, La",3700501,37:37005:M,False
3700601001,47,94,37,Salamanca,37006,"Alamedilla, La",3700601,37:37006:M,False
3701001001,47,1035,37,Salamanca,37010,"Alberca, La",3701001,37:37010:M,False
3701101001,47,94,37,Salamanca,37011,"Alberguería de Argañán, La",3701101,37:37011:M,False
3701501001,47,247,37,Salamanca,37015,Aldea del Obispo,3701501,37:37015:M,False
3702301001,47,2666,37,Salamanca,37023,Aldeatejada,3702301,37:37023:M,False
3702501001,47,259,37,Salamanca,37025,Aldehuela de la Bóveda,3702501,37:37025:M,False
3702701001,47,300,37,Salamanca,37027,Almenara de Tormes,3702701,37:37027:M,False
3703701001,47,102,37,Salamanca,37037,"Atalaya, La",3703701,37:37037:M,False
3703901001,47,277,37,Salamanca,37039,Bañobárez,3703901,37:37039:M,False
3707401001,47,145,37,Salamanca,37074,Campillo de Azaba,3707401,37:37074:M,False
3708601001,47,110,37,Salamanca,37086,Carpio de Azaba,3708601,37:37086:M,False
3708701001,47,1454,37,Salamanca,37087,Carrascal de Barregas,3708701,37:37087:M,False
3709801001,47,286,37,Salamanca,37098,Cepeda,3709801,37:37098:M,False
3711901001,47,94,37,Salamanca,37119,"Encina, La",3711901,37:37119:M,False
3712701001,47,212,37,Salamanca,37127,Espeja,3712701,37:37127:M,False
3713501001,47,1298,37,Salamanca,37135,"Fuente de San Esteban, La",3713501,37:37135:M,False
3714001001,47,995,37,Salamanca,37140,Fuentes de Oñoro,3714001,37:37140:M,False
3715701001,47,65,37,Salamanca,37157,Herguijuela de Ciudad Rodrigo,3715701,37:37157:M,False
3716601001,47,189,37,Salamanca,37166,Ituero de Azaba,3716601,37:37166:M,False
3717601001,47,128,37,Salamanca,37176,Madroñal,3717601,37:37176:M,False
3718101001,47,251,37,Salamanca,37181,Martiago,3718101,37:37181:M,False
3718301001,47,383,37,Salamanca,37183,Martín de Yeltes,3718301,37:37183:M,False
3718701001,47,607,37,Salamanca,37187,Matilla de los Caños del Río,3718701,37:37187:M,False
3719601001,47,50,37,Salamanca,37196,Monforte de la Sierra,3719601,37:37196:M,False
3719901001,47,129,37,Salamanca,37199,Monsagro,3719901,37:37199:M,False
3722101001,47,364,37,Salamanca,37221,Navasfrías,3722101,37:37221:M,False
3723301001,47,52,37,Salamanca,37233,Pastores,3723301,37:37233:M,False
3723401001,47,302,37,Salamanca,37234,"Payo, El",3723401,37:37234:M,False
3724501001,47,297,37,Salamanca,37245,Peñaparda,3724501,37:37245:M,False
3725301001,47,147,37,Salamanca,37253,"Pino de Tormes, El",3725301,37:37253:M,False
3725801001,47,145,37,Salamanca,37258,Puebla de Azaba,3725801,37:37258:M,False
3726901001,47,452,37,Salamanca,37269,Robleda,3726901,37:37269:M,False
3727901001,47,717,37,Salamanca,37279,Sancti-Spíritus,3727901,37:37279:M,False
3728501001,47,355,37,Salamanca,37285,San Felices de los Gallegos,3728501,37:37285:M,False
3730301001,47,178,37,Salamanca,37303,"Sahugo, El",3730301,37:37303:M,False
3730601001,47,239,37,Salamanca,37306,Serradilla del Arroyo,3730601,37:37306:M,False
3730701001,47,135,37,Salamanca,37307,Serradilla del Llano,3730701,37:37307:M,False
3734201001,47,266,37,Salamanca,37342,Valverdón,3734201,37:37342:M,False
3735401001,47,1671,37,Salamanca,37354,Villamayor,3735401,37:37354:M,False
3735401002,47,1165,37,Salamanca,37354,Villamayor,3735401,37:37354:M,False
3735401003,47,2062,37,Salamanca,37354,Villamayor,3735401,37:37354:M,False
3735401004,47,1097,37,Salamanca,37354,Villamayor,3735401,37:37354:M,False
3735401005,47,1745,37,Salamanca,37354,Villamayor,3735401,37:37354:M,False
3735701001,47,253,37,Salamanca,37357,Villar de Ciervo,3735701,37:37357:M,False
3736201001,47,1420,37,Salamanca,37362,Villares de la Reina,3736201,37:37362:M,False
3736201002,47,2101,37,Salamanca,37362,Villares de la Reina,3736201,37:37362:M,False
3736201003,47,1623,37,Salamanca,37362,Villares de la Reina,3736201,37:37362:M,False
3736201004,47,1640,37,Salamanca,37362,Villares de la Reina,3736201,37:37362:M,False
3737101001,47,231,37,Salamanca,37371,Villasrubias,3737101,37:37371:M,False
3737801001,47,70,37,Salamanca,37378,Zamarra,3737801,37:37378:M,False
3738001001,47,50,37,Salamanca,37380,Zarapicos,3738001,37:37380:M,False
3700701001,48,444,37,Salamanca,37007,Alaraz,3700701,37:37007:M,False
3701201001,48,130,37,Salamanca,37012,Alconada,3701201,37:37012:M,False
3702001001,48,519,37,Salamanca,37020,Aldearrubia,3702001,37:37020:M,False
3702201001,48,243,37,Salamanca,37022,Aldeaseca de la Frontera,3702201,37:37022:M,False
3702901001,48,191,37,Salamanca,37029,Anaya de Alba,3702901,37:37029:M,False
3703101001,48,318,37,Salamanca,37031,Arabayona de Mógica,3703101,37:37031:M,False
3703801001,48,933,37,Salamanca,37038,Babilafuente,3703801,37:37038:M,False
3704701001,48,262,37,Salamanca,37047,Beleña,3704701,37:37047:M,False
3705701001,48,187,37,Salamanca,37057,Bóveda del Río Almar,3705701,37:37057:M,False
3706201001,48,74,37,Salamanca,37062,Cabezabellosa de la Calzada,3706201,37:37062:M,False
3706901001,48,1242,37,Salamanca,37069,Calvarrasa de Abajo,3706901,37:37069:M,False
3707001001,48,603,37,Salamanca,37070,Calvarrasa de Arriba,3707001,37:37070:M,False
3707701001,48,241,37,Salamanca,37077,"Campo de Peñaranda, El",3707701,37:37077:M,False
3708101001,48,883,37,Salamanca,37081,Cantalapiedra,3708101,37:37081:M,False
3708201001,48,803,37,Salamanca,37082,Cantalpino,3708201,37:37082:M,False
3708301001,48,188,37,Salamanca,37083,Cantaracillo,3708301,37:37083:M,False
3710801001,48,96,37,Salamanca,37108,Coca de Alba,3710801,37:37108:M,False
3711001001,48,105,37,Salamanca,37110,Cordovilla,3711001,37:37110:M,False
3711401001,48,68,37,Salamanca,37114,Chagarcía Medianero,3711401,37:37114:M,False
3712101001,48,615,37,Salamanca,37121,Encinas de Abajo,3712101,37:37121:M,False
3712201001,48,223,37,Salamanca,37122,Encinas de Arriba,3712201,37:37122:M,False
3712801001,48,244,37,Salamanca,37128,Espino de la Orbada,3712801,37:37128:M,False
3714101001,48,135,37,Salamanca,37141,Gajates,3714101,37:37141:M,False
3714301001,48,401,37,Salamanca,37143,Galinduste,3714301,37:37143:M,False
3714401001,48,323,37,Salamanca,37144,Galisancho,3714401,37:37144:M,False
3714801001,48,412,37,Salamanca,37148,Garcihernández,3714801,37:37148:M,False
3715201001,48,413,37,Salamanca,37152,Gomecello,3715201,37:37152:M,False
3716401001,48,285,37,Salamanca,37164,Huerta,3716401,37:37164:M,False
3716901001,48,177,37,Salamanca,37169,Larrodrigo,3716901,37:37169:M,False
3717401001,48,1009,37,Salamanca,37174,Macotera,3717401,37:37174:M,False
3717501001,48,443,37,Salamanca,37175,Machacón,3717501,37:37175:M,False
3717801001,48,74,37,Salamanca,37178,Malpartida,3717801,37:37178:M,False
3717901001,48,192,37,Salamanca,37179,Mancera de Abajo,3717901,37:37179:M,False
3720601001,48,94,37,Salamanca,37206,Moríñigo,3720601,37:37206:M,False
3721501001,48,147,37,Salamanca,37215,Nava de Sotrobal,3721501,37:37215:M,False
3722401001,48,177,37,Salamanca,37224,"Orbada, La",3722401,37:37224:M,False
3722801001,48,283,37,Salamanca,37228,Palaciosrubios,3722801,37:37228:M,False
3723101001,48,237,37,Salamanca,37231,Parada de Rubiales,3723101,37:37231:M,False
3723201001,48,381,37,Salamanca,37232,Paradinas de San Juan,3723201,37:37232:M,False
3723501001,48,217,37,Salamanca,37235,Pedraza de Alba,3723501,37:37235:M,False
3723701001,48,315,37,Salamanca,37237,Pedrosillo de los Aires,3723701,37:37237:M,False
3723901001,48,202,37,Salamanca,37239,"Pedroso de la Armuña, El",3723901,37:37239:M,False
3724001001,48,1426,37,Salamanca,37240,Pelabravo,3724001,37:37240:M,False
3724601001,48,1584,37,Salamanca,37246,Peñaranda de Bracamonte,3724601,37:37246:M,False
3724601002,48,1875,37,Salamanca,37246,Peñaranda de Bracamonte,3724601,37:37246:M,False
