CUSEC_KEY,CUMUN,NMUN,CPRO,NPRO,POP_2025,district_id
4423701001,44237,Urrea de Gaén,44,Teruel,452,66
4423801001,44238,Utrillas,44,Teruel,794,37
4423802001,44238,Utrillas,44,Teruel,697,37
4423802002,44238,Utrillas,44,Teruel,792,37
4423802003,44238,Utrillas,44,Teruel,790,37
4423901001,44239,Valacloche,44,Teruel,33,16
4424001001,44240,Valbona,44,Teruel,187,16
4424101001,44241,Valdealgorfa,44,Teruel,582,13
4424301001,44243,Valdecuenca,44,Teruel,33,37
4424401001,44244,Valdelinares,44,Teruel,82,16
4424501001,44245,Valdeltormo,44,Teruel,304,40
4424601001,44246,Valderrobres,44,Teruel,2537,13
4424701001,44247,Valjunquera,44,Teruel,336,40
4424901001,44249,"Vallecillo, El",44,Teruel,40,37
4425001001,44250,Veguillas de la Sierra,44,Teruel,27,37
4425101001,44251,Villafranca del Campo,44,Teruel,290,37
4425201001,44252,Villahermosa del Campo,44,Teruel,93,30
4425601001,44256,Villanueva del Rebollar de la Sierra,44,Teruel,49,30
4425701001,44257,Villar del Cobo,44,Teruel,163,37
4425801001,44258,Villar del Salz,44,Teruel,59,37
4426001001,44260,Villarluengo,44,Teruel,157,16
4426101001,44261,Villarquemado,44,Teruel,900,37
4426201001,44262,Villarroya de los Pinares,44,Teruel,160,16
4426301001,44263,Villastar,44,Teruel,566,16
4426401001,44264,Villel,44,Teruel,338,37
4426501001,44265,Vinaceite,44,Teruel,180,66
4426601001,44266,Visiedo,44,Teruel,133,37
4426701001,44267,Vivel del Río Martín,44,Teruel,63,37
4426801001,44268,"Zoma, La",44,Teruel,28,64
5000101001,50001,Abanto,50,Zaragoza,78,30
5000201001,50002,Acered,50,Zaragoza,134,30
5000301001,50003,Agón,50,Zaragoza,135,59
5000401001,50004,Aguarón,50,Zaragoza,604,7
5000501001,50005,Aguilón,50,Zaragoza,267,17
5000601001,50006,Ainzón,50,Zaragoza,1037,59
5000701001,50007,Aladrén,50,Zaragoza,62,30
5000801001,50008,Alagón,50,Zaragoza,1175,22
5000801004,50008,Alagón,50,Zaragoza,1894,22
5000901001,50009,Alarba,50,Zaragoza,91,30
5001001001,50010,Alberite de San Juan,50,Zaragoza,78,59
5001101001,50011,Albeta,50,Zaragoza,139,59
5001201001,50012,Alborge,50,Zaragoza,104,28
5001301001,50013,Alcalá de Ebro,50,Zaragoza,245,22
5001401001,50014,Alcalá de Moncayo,50,Zaragoza,147,59
5001501001,50015,Alconchel de Ariza,50,Zaragoza,79,30
5001601001,50016,Aldehuela de Liestos,50,Zaragoza,48,30
5001701001,50017,Alfajarín,50,Zaragoza,2420,50
5001801001,50018,Alfamén,50,Zaragoza,1463,39
5001901001,50019,Alforque,50,Zaragoza,57,28
5002001001,50020,Alhama de Aragón,50,Zaragoza,918,26
5002101001,50021,Almochuel,50,Zaragoza,22,66
5002201001,50022,"Almolda, La",50,Zaragoza,522,55
5002301001,50023,Almonacid de la Cuba,50,Zaragoza,220,17
5002401001,50024,Almonacid de la Sierra,50,Zaragoza,764,7
5002501001,50025,"Almunia de Doña Godina, La",50,Zaragoza,2605,39
5002501002,50025,"Almunia de Doña Godina, La",50,Zaragoza,3207,7
5002502001,50025,"Almunia de Doña Godina, La",50,Zaragoza,2232,7
5002601001,50026,Alpartir,50,Zaragoza,605,7
5002701001,50027,Ambel,50,Zaragoza,253,59
5002801001,50028,Anento,50,Zaragoza,121,30
5002901001,50029,Aniñón,50,Zaragoza,676,59
5003001001,50030,Añón de Moncayo,50,Zaragoza,208,59
5003101001,50031,Aranda de Moncayo,50,Zaragoza,110,59
5003201001,50032,Arándiga,50,Zaragoza,278,7
5003301001,50033,Ardisa,50,Zaragoza,74,42
5003401001,50034,Ariza,50,Zaragoza,1089,30
5003501001,50035,Artieda,50,Zaragoza,90,65
5003601001,50036,Asín,50,Zaragoza,86,65
5003701001,50037,Atea,50,Zaragoza,143,30
5003801001,50038,Ateca,50,Zaragoza,1784,26
5003901001,50039,Azuara,50,Zaragoza,550,17
5004001001,50040,Badules,50,Zaragoza,82,30
5004101001,50041,Bagüés,50,Zaragoza,16,42
5004201001,50042,Balconchán,50,Zaragoza,19,30
5004301001,50043,Bárboles,50,Zaragoza,277,22
5004401001,50044,Bardallur,50,Zaragoza,240,22
5004501001,50045,Belchite,50,Zaragoza,824,66
5004501002,50045,Belchite,50,Zaragoza,673,66
5004601001,50046,Belmonte de Gracián,50,Zaragoza,184,7
5004701001,50047,Berdejo,50,Zaragoza,40,59
5004801001,50048,Berrueco,50,Zaragoza,32,30
5005001001,50050,Bijuesca,50,Zaragoza,95,59
5005101001,50051,Biota,50,Zaragoza,830,65
5005201001,50052,Bisimbre,50,Zaragoza,98,59
5005301001,50053,Boquiñeni,50,Zaragoza,748,22
5005401001,50054,Bordalba,50,Zaragoza,47,30
5005501001,50055,Borja,50,Zaragoza,2733,59
5005502001,50055,Borja,50,Zaragoza,2459,59
5005601001,50056,Botorrita,50,Zaragoza,589,17
5005701001,50057,Brea de Aragón,50,Zaragoza,1519,7
5005801001,50058,Bubierca,50,Zaragoza,66,26
5005901001,50059,Bujaraloz,50,Zaragoza,944,28
5006001001,50060,Bulbuente,50,Zaragoza,249,59
5006101001,50061,Bureta,50,Zaragoza,208,59
5006301001,50063,"Buste, El",50,Zaragoza,60,59
5006401001,50064,Cabañas de Ebro,50,Zaragoza,476,22
5006501001,50065,Cabolafuente,50,Zaragoza,50,30
5006601001,50066,Cadrete,50,Zaragoza,2540,17
5006601002,50066,Cadrete,50,Zaragoza,2124,49
5006701001,50067,Calatayud,50,Zaragoza,1719,26
5006701002,50067,Calatayud,50,Zaragoza,1331,26
5006701003,50067,Calatayud,50,Zaragoza,1498,26
5006701004,50067,Calatayud,50,Zaragoza,2209,26
5006701005,50067,Calatayud,50,Zaragoza,1765,26
5006701006,50067,Calatayud,50,Zaragoza,1641,26
5006702001,50067,Calatayud,50,Zaragoza,1518,26
5006702002,50067,Calatayud,50,Zaragoza,1391,26
5006702003,50067,Calatayud,50,Zaragoza,1207,59
5006702004,50067,Calatayud,50,Zaragoza,1094,59
5006702005,50067,Calatayud,50,Zaragoza,1589,59
5006703001,50067,Calatayud,50,Zaragoza,915,26
5006703002,50067,Calatayud,50,Zaragoza,1062,59
5006704001,50067,Calatayud,50,Zaragoza,1213,59
5006801001,50068,Calatorao,50,Zaragoza,1150,39
5006801002,50068,Calatorao,50,Zaragoza,1810,39
5006901001,50069,Calcena,50,Zaragoza,65,59
5007001001,50070,Calmarza,50,Zaragoza,57,30
5007101001,50071,Campillo de Aragón,50,Zaragoza,114,30
5007201001,50072,Carenas,50,Zaragoza,170,30
5007301001,50073,Cariñena,50,Zaragoza,2498,7
5007302001,50073,Cariñena,50,Zaragoza,1103,7
5007401001,50074,Caspe,50,Zaragoza,1767,28
5007402001,50074,Caspe,50,Zaragoza,1516,28
5007403001,50074,Caspe,50,Zaragoza,1997,28
5007403002,50074,Caspe,50,Zaragoza,1521,28
5007404001,50074,Caspe,50,Zaragoza,1384,28
5007404002,50074,Caspe,50,Zaragoza,2220,29
5007501001,50075,Castejón de Alarba,50,Zaragoza,74,30
5007601001,50076,Castejón de las Armas,50,Zaragoza,88,30
5007701001,50077,Castejón de Valdejasa,50,Zaragoza,188,65
5007801001,50078,Castiliscar,50,Zaragoza,220,42
5007901001,50079,Cervera de la Cañada,50,Zaragoza,263,59
5008001001,50080,Cerveruela,50,Zaragoza,38,30
5008101001,50081,Cetina,50,Zaragoza,536,30
5008201001,50082,Cimballa,50,Zaragoza,71,30
5008301001,50083,Cinco Olivas,50,Zaragoza,97,28
5008401001,50084,Clarés de Ribota,50,Zaragoza,73,59
5008501001,50085,Codo,50,Zaragoza,204,66
5008601001,50086,Codos,50,Zaragoza,241,7
5008701001,50087,Contamina,50,Zaragoza,34,30
5008801001,50088,Cosuenda,50,Zaragoza,343,39
5008901001,50089,Cuarte de Huerva,50,Zaragoza,2211,49
5008901003,50089,Cuarte de Huerva,50,Zaragoza,2498,33
5008901005,50089,Cuarte de Huerva,50,Zaragoza,2170,49
5008901006,50089,Cuarte de Huerva,50,Zaragoza,2555,49
5009001001,50090,Cubel,50,Zaragoza,145,30
5009101001,50091,"Cuerlas, Las",50,Zaragoza,44,30
5009201001,50092,Chiprana,50,Zaragoza,505,66
5009301001,50093,Chodes,50,Zaragoza,98,7
5009401001,50094,Daroca,50,Zaragoza,943,30
5009402001,50094,Daroca,50,Zaragoza,957,30
5009501001,50095,Ejea de los Caballeros,50,Zaragoza,1553,65
5009501002,50095,Ejea de los Caballeros,50,Zaragoza,1541,65
5009501004,50095,Ejea de los Caballeros,50,Zaragoza,1217,65
5009501005,50095,Ejea de los Caballeros,50,Zaragoza,1295,65
5009501007,50095,Ejea de los Caballeros,50,Zaragoza,1388,65
5009502002,50095,Ejea de los Caballeros,50,Zaragoza,1330,65
5009502003,50095,Ejea de los Caballeros,50,Zaragoza,1561,42
5009502004,50095,Ejea de los Caballeros,50,Zaragoza,1386,65
5009502006,50095,Ejea de los Caballeros,50,Zaragoza,1289,42
5009502007,50095,Ejea de los Caballeros,50,Zaragoza,1261,42
5009502008,50095,Ejea de los Caballeros,50,Zaragoza,1763,42
5009601001,50096,Embid de Ariza,50,Zaragoza,28,30
5009801001,50098,Encinacorba,50,Zaragoza,175,7
5009901001,50099,Épila,50,Zaragoza,1280,39
5009901002,50099,Épila,50,Zaragoza,995,39
5009902001,50099,Épila,50,Zaragoza,1361,39
5009903001,50099,Épila,50,Zaragoza,1060,39
5010001001,50100,Erla,50,Zaragoza,372,65
5010101001,50101,Escatrón,50,Zaragoza,1191,66
5010201001,50102,Fabara,50,Zaragoza,1062,40
5010401001,50104,Farlete,50,Zaragoza,374,50
5010501001,50105,Fayón,50,Zaragoza,450,29
5010601001,50106,"Fayos, Los",50,Zaragoza,134,59
5010701001,50107,Figueruelas,50,Zaragoza,1310,22
5010801001,50108,Fombuena,50,Zaragoza,59,30
5010901001,50109,"Frago, El",50,Zaragoza,129,65
5011001001,50110,"Frasno, El",50,Zaragoza,370,7
5011101001,50111,Fréscano,50,Zaragoza,197,59
5011301001,50113,Fuendejalón,50,Zaragoza,795,59
5011401001,50114,Fuendetodos,50,Zaragoza,130,17
5011501001,50115,Fuentes de Ebro,50,Zaragoza,2651,50
5011501002,50115,Fuentes de Ebro,50,Zaragoza,2023,50
5011601001,50116,Fuentes de Jiloca,50,Zaragoza,203,30
5011701001,50117,Gallocanta,50,Zaragoza,128,30
5011801001,50118,Gallur,50,Zaragoza,1469,22
5011802001,50118,Gallur,50,Zaragoza,1179,22
5011901001,50119,Gelsa,50,Zaragoza,998,55
5012001001,50120,Godojos,50,Zaragoza,55,30
5012101001,50121,Gotor,50,Zaragoza,316,39
5012201001,50122,Grisel,50,Zaragoza,101,59
5012301001,50123,Grisén,50,Zaragoza,626,22
5012401001,50124,Herrera de los Navarros,50,Zaragoza,495,17
5012501001,50125,Ibdes,50,Zaragoza,355,30
5012601001,50126,Illueca,50,Zaragoza,1317,39
5012601002,50126,Illueca,50,Zaragoza,1459,7
5012801001,50128,Isuerre,50,Zaragoza,32,65
5012901001,50129,Jaraba,50,Zaragoza,292,30
5013001001,50130,Jarque de Moncayo,50,Zaragoza,375,59
5013101001,50131,Jaulín,50,Zaragoza,305,17
5013201001,50132,"Joyosa, La",50,Zaragoza,1150,22
5013301001,50133,Lagata,50,Zaragoza,113,17
5013401001,50134,Langa del Castillo,50,Zaragoza,110,7
5013501001,50135,Layana,50,Zaragoza,94,65
5013601001,50136,Lécera,50,Zaragoza,581,66
5013701001,50137,Leciñena,50,Zaragoza,1087,54
5013801001,50138,Lechón,50,Zaragoza,39,30
5013901001,50139,Letux,50,Zaragoza,353,17
5014001001,50140,Litago,50,Zaragoza,172,59
5014101001,50141,Lituénigo,50,Zaragoza,121,59
5014201001,50142,Lobera de Onsella,50,Zaragoza,28,65
5014301001,50143,Longares,50,Zaragoza,805,39
5014401001,50144,Longás,50,Zaragoza,45,65
5014601001,50146,Lucena de Jalón,50,Zaragoza,226,39
5014701001,50147,Luceni,50,Zaragoza,1002,22
5014801001,50148,Luesia,50,Zaragoza,332,65
5014901001,50149,Luesma,50,Zaragoza,43,30
5015001001,50150,Lumpiaque,50,Zaragoza,889,39
5015101001,50151,Luna,50,Zaragoza,675,42
5015201001,50152,Maella,50,Zaragoza,1068,40
5015202001,50152,Maella,50,Zaragoza,1075,40
5015301001,50153,Magallón,50,Zaragoza,1102,59
5015401001,50154,Mainar,50,Zaragoza,162,7
5015501001,50155,Malanquilla,50,Zaragoza,71,59
5015601001,50156,Maleján,50,Zaragoza,282,59
5015701001,50157,Malón,50,Zaragoza,472,59
5015901001,50159,Maluenda,50,Zaragoza,896,30
5016001001,50160,Mallén,50,Zaragoza,859,22
5016002001,50160,Mallén,50,Zaragoza,2200,22
5016101001,50161,Manchones,50,Zaragoza,92,30
5016201001,50162,Mara,50,Zaragoza,161,30
5016301002,50163,María de Huerva,50,Zaragoza,1955,17
5016301003,50163,María de Huerva,50,Zaragoza,1721,17
5016401001,50164,Mediana de Aragón,50,Zaragoza,469,66
5016501001,50165,Mequinenza,50,Zaragoza,1257,29
5016502001,50165,Mequinenza,50,Zaragoza,982,29
5016601001,50166,Mesones de Isuela,50,Zaragoza,271,39
5016701001,50167,Mezalocha,50,Zaragoza,197,17
5016801001,50168,Mianos,50,Zaragoza,25,65
5016901001,50169,Miedes de Aragón,50,Zaragoza,412,7
5017001001,50170,Monegrillo,50,Zaragoza,378,55
5017101001,50171,Moneva,50,Zaragoza,107,66
5017201001,50172,Monreal de Ariza,50,Zaragoza,175,30
5017301001,50173,Monterde,50,Zaragoza,144,30
5017401001,50174,Montón,50,Zaragoza,88,30
5017501001,50175,Morata de Jalón,50,Zaragoza,1102,7
5017601001,50176,Morata de Jiloca,50,Zaragoza,266,30
5017701001,50177,Morés,50,Zaragoza,305,7
5017801001,50178,Moros,50,Zaragoza,275,26
5017901001,50179,Moyuela,50,Zaragoza,223,66
5018001001,50180,Mozota,50,Zaragoza,131,17
5018101001,50181,Muel,50,Zaragoza,1554,17
5018201001,50182,"Muela, La",50,Zaragoza,2635,17
5018201002,50182,"Muela, La",50,Zaragoza,2533,17
5018201003,50182,"Muela, La",50,Zaragoza,1557,17
5018301001,50183,Munébrega,50,Zaragoza,357,30
5018401001,50184,Murero,50,Zaragoza,85,30
5018501001,50185,Murillo de Gállego,50,Zaragoza,197,42
5018601001,50186,Navardún,50,Zaragoza,35,65
5018701001,50187,Nigüella,50,Zaragoza,58,39
5018801001,50188,Nombrevilla,50,Zaragoza,40,30
5018901001,50189,Nonaspe,50,Zaragoza,1005,40
5019001001,50190,Novallas,50,Zaragoza,859,59
5019101001,50191,Novillas,50,Zaragoza,508,65
5019201001,50192,Nuévalos,50,Zaragoza,325,30
5019301001,50193,Nuez de Ebro,50,Zaragoza,888,50
5019401001,50194,Olvés,50,Zaragoza,108,30
5019501001,50195,Orcajo,50,Zaragoza,65,30
5019601001,50196,Orera,50,Zaragoza,103,7
5019701001,50197,Orés,50,Zaragoza,71,65
5019801001,50198,Oseja,50,Zaragoza,42,59
5019901001,50199,Osera de Ebro,50,Zaragoza,444,55
5020001001,50200,Paniza,50,Zaragoza,570,30
5020101001,50201,Paracuellos de Jiloca,50,Zaragoza,612,26
5020201001,50202,Paracuellos de la Ribera,50,Zaragoza,111,7
5020301001,50203,Pastriz,50,Zaragoza,1321,41
5020401001,50204,Pedrola,50,Zaragoza,1375,39
5020401002,50204,Pedrola,50,Zaragoza,2468,39
5020501001,50205,"Pedrosas, Las",50,Zaragoza,118,42
5020601001,50206,Perdiguera,50,Zaragoza,557,50
5020701001,50207,Piedratajada,50,Zaragoza,97,42
5020801001,50208,Pina de Ebro,50,Zaragoza,820,55
5020801002,50208,Pina de Ebro,50,Zaragoza,1662,55
5020901001,50209,Pinseque,50,Zaragoza,1821,22
5020901002,50209,Pinseque,50,Zaragoza,2776,22
5021001001,50210,"Pintanos, Los",50,Zaragoza,36,65
5021101001,50211,Plasencia de Jalón,50,Zaragoza,380,39
5021201001,50212,Pleitas,50,Zaragoza,29,39
5021301001,50213,Plenas,50,Zaragoza,112,66
5021401001,50214,Pomer,50,Zaragoza,23,59
5021501001,50215,Pozuel de Ariza,50,Zaragoza,15,30
5021601001,50216,Pozuelo de Aragón,50,Zaragoza,246,59
5021701001,50217,Pradilla de Ebro,50,Zaragoza,572,65
5021801001,50218,Puebla de Albortón,50,Zaragoza,134,66
5021901002,50219,"Puebla de Alfindén, La",50,Zaragoza,2131,41
5022001001,50220,Puendeluna,50,Zaragoza,42,42
5022101001,50221,Purujosa,50,Zaragoza,29,59
5022201001,50222,Quinto,50,Zaragoza,1133,66
5022201002,50222,Quinto,50,Zaragoza,756,55
5022301001,50223,Remolinos,50,Zaragoza,1021,65
5022401001,50224,Retascón,50,Zaragoza,78,30
5022501001,50225,Ricla,50,Zaragoza,1065,7
5022501002,50225,Ricla,50,Zaragoza,2030,7
5022701001,50227,Romanos,50,Zaragoza,141,30
5022801001,50228,Rueda de Jalón,50,Zaragoza,323,39
5022901001,50229,Ruesca,50,Zaragoza,70,7
5023001001,50230,Sádaba,50,Zaragoza,651,65
5023002001,50230,Sádaba,50,Zaragoza,633,42
5023101001,50231,Salillas de Jalón,50,Zaragoza,373,39
5023201001,50232,Salvatierra de Esca,50,Zaragoza,186,42
5023301001,50233,Samper del Salz,50,Zaragoza,80,66
5023401001,50234,San Martín de la Virgen de Moncayo,50,Zaragoza,264,59
5023501001,50235,San Mateo de Gállego,50,Zaragoza,1392,50
5023501002,50235,San Mateo de Gállego,50,Zaragoza,2103,50
5023601001,50236,Santa Cruz de Grío,50,Zaragoza,96,7
5023701001,50237,Santa Cruz de Moncayo,50,Zaragoza,123,59
5023801001,50238,Santa Eulalia de Gállego,50,Zaragoza,101,42
5023901001,50239,Santed,50,Zaragoza,72,30
5024001001,50240,Sástago,50,Zaragoza,1068,28
5024101001,50241,Sabiñán,50,Zaragoza,693,59
5024201001,50242,Sediles,50,Zaragoza,109,26
5024301001,50243,Sestrica,50,Zaragoza,325,39
5024401001,50244,Sierra de Luna,50,Zaragoza,267,42
5024501001,50245,Sigüés,50,Zaragoza,72,42
5024601001,50246,Sisamón,50,Zaragoza,50,30
5024701001,50247,Sobradiel,50,Zaragoza,1118,65
5024801001,50248,Sos del Rey Católico,50,Zaragoza,582,42
5024901001,50249,Tabuenca,50,Zaragoza,309,59
5025001001,50250,Talamantes,50,Zaragoza,68,59
5025101001,50251,Tarazona,50,Zaragoza,1186,59
5025101003,50251,Tarazona,50,Zaragoza,726,59
5025101004,50251,Tarazona,50,Zaragoza,1994,59
5025101005,50251,Tarazona,50,Zaragoza,1149,59
5025101006,50251,Tarazona,50,Zaragoza,2392,59
5025101007,50251,Tarazona,50,Zaragoza,749,59
5025101008,50251,Tarazona,50,Zaragoza,878,59
5025101009,50251,Tarazona,50,Zaragoza,875,59
5025101010,50251,Tarazona,50,Zaragoza,923,59
5025201001,50252,Tauste,50,Zaragoza,1430,65
5025202001,50252,Tauste,50,Zaragoza,1967,65
5025203001,50252,Tauste,50,Zaragoza,1437,65
5025204001,50252,Tauste,50,Zaragoza,1978,65
5025301001,50253,Terrer,50,Zaragoza,583,26
5025401001,50254,Tierga,50,Zaragoza,170,39
5025501001,50255,Tobed,50,Zaragoza,197,7
5025601001,50256,Torralba de los Frailes,50,Zaragoza,65,30
5025701001,50257,Torralba de Ribota,50,Zaragoza,158,39
5025801001,50258,Torralbilla,50,Zaragoza,39,7
5025901001,50259,Torrehermosa,50,Zaragoza,69,30
5026001001,50260,Torrelapaja,50,Zaragoza,30,59
5026101001,50261,Torrellas,50,Zaragoza,248,59
5026201001,50262,Torres de Berrellén,50,Zaragoza,1511,65
5026301001,50263,Torrijo de la Cañada,50,Zaragoza,187,26
5026401001,50264,Tosos,50,Zaragoza,172,30
5026501001,50265,Trasmoz,50,Zaragoza,88,59
5026601001,50266,Trasobares,50,Zaragoza,124,39
5026701001,50267,Uncastillo,50,Zaragoza,594,42
5026801001,50268,Undués de Lerda,50,Zaragoza,60,42
5026901001,50269,Urrea de Jalón,50,Zaragoza,430,39
5027001001,50270,Urriés,50,Zaragoza,50,42
5027101001,50271,Used,50,Zaragoza,250,30
5027201001,50272,Utebo,50,Zaragoza,2358,65
5027201002,50272,Utebo,50,Zaragoza,1663,22
5027201003,50272,Utebo,50,Zaragoza,2517,22
5027201004,50272,Utebo,50,Zaragoza,1930,65
5027201005,50272,Utebo,50,Zaragoza,912,65
5027201006,50272,Utebo,50,Zaragoza,1761,65
5027201007,50272,Utebo,50,Zaragoza,1594,22
5027201008,50272,Utebo,50,Zaragoza,1743,22
5027201009,50272,Utebo,50,Zaragoza,1232,65
5027201010,50272,Utebo,50,Zaragoza,1575,22
5027201011,50272,Utebo,50,Zaragoza,1850,22
5027301001,50273,Valdehorna,50,Zaragoza,29,30
5027401001,50274,Val de San Martín,50,Zaragoza,56,30
5027501001,50275,Valmadrid,50,Zaragoza,113,66
5027601001,50276,Valpalmas,50,Zaragoza,123,42
5027701001,50277,Valtorres,50,Zaragoza,68,26
5027801001,50278,Velilla de Ebro,50,Zaragoza,207,55
5027901001,50279,Velilla de Jiloca,50,Zaragoza,92,30
5028001001,50280,Vera de Moncayo,50,Zaragoza,318,59
5028101001,50281,Vierlas,50,Zaragoza,88,59
5028201001,50282,"Vilueña, La",50,Zaragoza,60,26
5028301001,50283,Villadoz,50,Zaragoza,79,30
5028401001,50284,Villafeliche,50,Zaragoza,162,30
5028501001,50285,Villafranca de Ebro,50,Zaragoza,836,55
5028601001,50286,Villalba de Perejil,50,Zaragoza,87,26
5028701001,50287,Villalengua,50,Zaragoza,293,26
5028801001,50288,Villanueva de Gállego,50,Zaragoza,2120,42
5028801002,50288,Villanueva de Gállego,50,Zaragoza,1066,50
5028801003,50288,Villanueva de Gállego,50,Zaragoza,1657,50
5028901001,50289,Villanueva de Jiloca,50,Zaragoza,73,30
5029001001,50290,Villanueva de Huerva,50,Zaragoza,371,30
5029101001,50291,Villar de los Navarros,50,Zaragoza,147,66
5029201001,50292,Villarreal de Huerva,50,Zaragoza,263,30
5029301001,50293,Villarroya de la Sierra,50,Zaragoza,397,26
5029401001,50294,Villarroya del Campo,50,Zaragoza,70,30
5029501001,50295,Vistabella,50,Zaragoza,50,30
5029601001,50296,"Zaida, La",50,Zaragoza,433,66
5029701001,50297,Zaragoza,50,Zaragoza,1474,57
5029701002,50297,Zaragoza,50,Zaragoza,1606,60
5029701003,50297,Zaragoza,50,Zaragoza,1035,60
5029701004,50297,Zaragoza,50,Zaragoza,1659,21
5029701005,50297,Zaragoza,50,Zaragoza,1638,21
5029701006,50297,Zaragoza,50,Zaragoza,1028,21
5029701008,50297,Zaragoza,50,Zaragoza,1871,21
5029701009,50297,Zaragoza,50,Zaragoza,1633,60
5029701012,50297,Zaragoza,50,Zaragoza,887,57
5029701015,50297,Zaragoza,50,Zaragoza,2441,57
5029701017,50297,Zaragoza,50,Zaragoza,1279,62
5029701019,50297,Zaragoza,50,Zaragoza,1506,38
5029701020,50297,Zaragoza,50,Zaragoza,1525,53
5029701021,50297,Zaragoza,50,Zaragoza,2875,53
5029701023,50297,Zaragoza,50,Zaragoza,2453,62
5029701024,50297,Zaragoza,50,Zaragoza,1243,62
5029701025,50297,Zaragoza,50,Zaragoza,1094,3
5029701026,50297,Zaragoza,50,Zaragoza,771,3
5029701027,50297,Zaragoza,50,Zaragoza,1376,3
5029701030,50297,Zaragoza,50,Zaragoza,1516,3
5029701031,50297,Zaragoza,50,Zaragoza,1228,53
5029701032,50297,Zaragoza,50,Zaragoza,1503,53
5029701033,50297,Zaragoza,50,Zaragoza,1160,38
5029701034,50297,Zaragoza,50,Zaragoza,1987,57
5029701036,50297,Zaragoza,50,Zaragoza,1798,57
5029701038,50297,Zaragoza,50,Zaragoza,1282,15
5029701039,50297,Zaragoza,50,Zaragoza,1085,15
5029701040,50297,Zaragoza,50,Zaragoza,822,15
5029701041,50297,Zaragoza,50,Zaragoza,1648,38
5029701043,50297,Zaragoza,50,Zaragoza,1574,21
5029702001,50297,Zaragoza,50,Zaragoza,1135,53
5029702002,50297,Zaragoza,50,Zaragoza,881,15
5029702003,50297,Zaragoza,50,Zaragoza,1118,15
5029702004,50297,Zaragoza,50,Zaragoza,1092,15
5029702005,50297,Zaragoza,50,Zaragoza,940,15
5029702006,50297,Zaragoza,50,Zaragoza,1758,15
5029702008,50297,Zaragoza,50,Zaragoza,1205,53
5029702009,50297,Zaragoza,50,Zaragoza,1174,3
5029702010,50297,Zaragoza,50,Zaragoza,1397,3
5029702012,50297,Zaragoza,50,Zaragoza,1449,38
5029702013,50297,Zaragoza,50,Zaragoza,1158,53
5029702014,50297,Zaragoza,50,Zaragoza,1464,56
5029702015,50297,Zaragoza,50,Zaragoza,832,56
5029702017,50297,Zaragoza,50,Zaragoza,969,61
5029702018,50297,Zaragoza,50,Zaragoza,1410,15
5029702019,50297,Zaragoza,50,Zaragoza,1018,56
5029702020,50297,Zaragoza,50,Zaragoza,1045,61
5029702021,50297,Zaragoza,50,Zaragoza,760,61
5029702022,50297,Zaragoza,50,Zaragoza,1504,61
5029702023,50297,Zaragoza,50,Zaragoza,1042,61
5029702024,50297,Zaragoza,50,Zaragoza,896,56
5029702025,50297,Zaragoza,50,Zaragoza,1456,56
5029702026,50297,Zaragoza,50,Zaragoza,1082,15
5029702027,50297,Zaragoza,50,Zaragoza,938,38
5029702028,50297,Zaragoza,50,Zaragoza,857,38
5029702029,50297,Zaragoza,50,Zaragoza,782,38
5029702030,50297,Zaragoza,50,Zaragoza,944,38
5029702031,50297,Zaragoza,50,Zaragoza,876,56
5029702032,50297,Zaragoza,50,Zaragoza,1051,56
5029702033,50297,Zaragoza,50,Zaragoza,1376,56
5029702035,50297,Zaragoza,50,Zaragoza,1366,4
5029702036,50297,Zaragoza,50,Zaragoza,691,12
5029702037,50297,Zaragoza,50,Zaragoza,1274,4
5029702038,50297,Zaragoza,50,Zaragoza,1075,61
5029702040,50297,Zaragoza,50,Zaragoza,2139,4
5029702042,50297,Zaragoza,50,Zaragoza,789,38
5029702045,50297,Zaragoza,50,Zaragoza,1160,34
5029702046,50297,Zaragoza,50,Zaragoza,1634,4
5029702047,50297,Zaragoza,50,Zaragoza,785,3
5029702048,50297,Zaragoza,50,Zaragoza,860,56
5029702049,50297,Zaragoza,50,Zaragoza,966,53
5029702050,50297,Zaragoza,50,Zaragoza,1344,12
5029702051,50297,Zaragoza,50,Zaragoza,1152,12
5029702052,50297,Zaragoza,50,Zaragoza,907,12
5029702053,50297,Zaragoza,50,Zaragoza,1364,56
5029703001,50297,Zaragoza,50,Zaragoza,969,3
5029703002,50297,Zaragoza,50,Zaragoza,865,3
5029703003,50297,Zaragoza,50,Zaragoza,1322,0
5029703004,50297,Zaragoza,50,Zaragoza,1212,5
5029703005,50297,Zaragoza,50,Zaragoza,1418,20
5029703007,50297,Zaragoza,50,Zaragoza,1202,20
5029703008,50297,Zaragoza,50,Zaragoza,1348,20
5029703009,50297,Zaragoza,50,Zaragoza,1322,27
5029703011,50297,Zaragoza,50,Zaragoza,1633,27
5029703012,50297,Zaragoza,50,Zaragoza,752,27
5029703014,50297,Zaragoza,50,Zaragoza,1406,5
5029703015,50297,Zaragoza,50,Zaragoza,1170,0
5029703016,50297,Zaragoza,50,Zaragoza,1783,0
5029703017,50297,Zaragoza,50,Zaragoza,1441,0
5029703018,50297,Zaragoza,50,Zaragoza,1519,5
5029703019,50297,Zaragoza,50,Zaragoza,1209,5
5029703020,50297,Zaragoza,50,Zaragoza,2053,27
