CUSEC,CUMUN,CSEC,CDIS,CMUN,CPRO,CCA,CUDIS,CLAU2,NPRO,NCA,CNUT0,CNUT1,CNUT2,CNUT3,NMUN,CUSEC_KEY,POP_2025
4420101001,44201,001,01,201,44,02,4420101,44201,Teruel,Aragón,ES,2,4,2,Rubielos de Mora,4420101001,610
4420301001,44203,001,01,203,44,02,4420301,44203,Teruel,Aragón,ES,2,4,2,Salcedillo,4420301001,14
4420401001,44204,001,01,204,44,02,4420401,44204,Teruel,Aragón,ES,2,4,2,Saldón,4420401001,32
4420501001,44205,001,01,205,44,02,4420501,44205,Teruel,Aragón,ES,2,4,2,Samper de Calanda,4420501001,733
4420601001,44206,001,01,206,44,02,4420601,44206,Teruel,Aragón,ES,2,4,2,San Agustín,4420601001,131
4420701001,44207,001,01,207,44,02,4420701,44207,Teruel,Aragón,ES,2,4,2,San Martín del Río,4420701001,137
4420801001,44208,001,01,208,44,02,4420801,44208,Teruel,Aragón,ES,2,4,2,Santa Cruz de Nogueras,4420801001,25
4420901001,44209,001,01,209,44,02,4420901,44209,Teruel,Aragón,ES,2,4,2,Santa Eulalia,4420901001,1004
4421001001,44210,001,01,210,44,02,4421001,44210,Teruel,Aragón,ES,2,4,2,Sarrión,4421001001,1260
4421101001,44211,001,01,211,44,02,4421101,44211,Teruel,Aragón,ES,2,4,2,Segura de los Baños,4421101001,55
4421201001,44212,001,01,212,44,02,4421201,44212,Teruel,Aragón,ES,2,4,2,Seno,4421201001,39
4421301001,44213,001,01,213,44,02,4421301,44213,Teruel,Aragón,ES,2,4,2,Singra,4421301001,76
4421501001,44215,001,01,215,44,02,4421501,44215,Teruel,Aragón,ES,2,4,2,Terriente,4421501001,194
4421601001,44216,001,01,216,44,02,4421601,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421601001,1703
4421601002,44216,002,01,216,44,02,4421601,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421601002,1915
4421602001,44216,001,02,216,44,02,4421602,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421602001,2005
4421602002,44216,002,02,216,44,02,4421602,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421602002,1030
4421602003,44216,003,02,216,44,02,4421602,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421602003,1534
4421602004,44216,004,02,216,44,02,4421602,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421602004,1499
4421602005,44216,005,02,216,44,02,4421602,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421602005,1503
4421602006,44216,006,02,216,44,02,4421602,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421602006,2120
4421602007,44216,007,02,216,44,02,4421602,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421602007,1054
4421603001,44216,001,03,216,44,02,4421603,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421603001,1460
4421603002,44216,002,03,216,44,02,4421603,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421603002,1861
4421603003,44216,003,03,216,44,02,4421603,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421603003,1478
4421603004,44216,004,03,216,44,02,4421603,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421603004,1606
4421603005,44216,005,03,216,44,02,4421603,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421603005,1715
4421603006,44216,006,03,216,44,02,4421603,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421603006,1919
4421603007,44216,007,03,216,44,02,4421603,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421603007,1508
4421603008,44216,008,03,216,44,02,4421603,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421603008,2333
4421603009,44216,009,03,216,44,02,4421603,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421603009,1696
4421603010,44216,010,03,216,44,02,4421603,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421603010,1914
4421603011,44216,011,03,216,44,02,4421603,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421603011,1414
4421603012,44216,012,03,216,44,02,4421603,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421603012,1069
4421604001,44216,001,04,216,44,02,4421604,44216,Teruel,Aragón,ES,2,4,2,Teruel,4421604001,2185
4421701001,44217,001,01,217,44,02,4421701,44217,Teruel,Aragón,ES,2,4,2,Toril y Masegoso,4421701001,30
4421801001,44218,001,01,218,44,02,4421801,44218,Teruel,Aragón,ES,2,4,2,Tormón,4421801001,28
4421901001,44219,001,01,219,44,02,4421901,44219,Teruel,Aragón,ES,2,4,2,Tornos,4421901001,174
4422001001,44220,001,01,220,44,02,4422001,44220,Teruel,Aragón,ES,2,4,2,Torralba de los Sisones,4422001001,145
4422101001,44221,001,01,221,44,02,4422101,44221,Teruel,Aragón,ES,2,4,2,Torrecilla de Alcañiz,4422101001,440
4422201001,44222,001,01,222,44,02,4422201,44222,Teruel,Aragón,ES,2,4,2,Torrecilla del Rebollar,4422201001,115
4422301001,44223,001,01,223,44,02,4422301,44223,Teruel,Aragón,ES,2,4,2,Torre de Arcas,4422301001,76
4422401001,44224,001,01,224,44,02,4422401,44224,Teruel,Aragón,ES,2,4,2,Torre de las Arcas,4422401001,19
4422501001,44225,001,01,225,44,02,4422501,44225,Teruel,Aragón,ES,2,4,2,Torre del Compte,4422501001,118
4422601001,44226,001,01,226,44,02,4422601,44226,Teruel,Aragón,ES,2,4,2,Torrelacárcel,4422601001,130
4422701001,44227,001,01,227,44,02,4422701,44227,Teruel,Aragón,ES,2,4,2,Torre los Negros,4422701001,77
4422801001,44228,001,01,228,44,02,4422801,44228,Teruel,Aragón,ES,2,4,2,Torremocha de Jiloca,4422801001,117
4422901001,44229,001,01,229,44,02,4422901,44229,Teruel,Aragón,ES,2,4,2,Torres de Albarracín,4422901001,184
4423001001,44230,001,01,230,44,02,4423001,44230,Teruel,Aragón,ES,2,4,2,Torrevelilla,4423001001,161
4423101001,44231,001,01,231,44,02,4423101,44231,Teruel,Aragón,ES,2,4,2,Torrijas,4423101001,36
4423201001,44232,001,01,232,44,02,4423201,44232,Teruel,Aragón,ES,2,4,2,Torrijo del Campo,4423201001,509
4423401001,44234,001,01,234,44,02,4423401,44234,Teruel,Aragón,ES,2,4,2,Tramacastiel,4423401001,62
4423501001,44235,001,01,235,44,02,4423501,44235,Teruel,Aragón,ES,2,4,2,Tramacastilla,4423501001,134
4423601001,44236,001,01,236,44,02,4423601,44236,Teruel,Aragón,ES,2,4,2,Tronchón,4423601001,56
4423701001,44237,001,01,237,44,02,4423701,44237,Teruel,Aragón,ES,2,4,2,Urrea de Gaén,4423701001,452
4423801001,44238,001,01,238,44,02,4423801,44238,Teruel,Aragón,ES,2,4,2,Utrillas,4423801001,794
4423802001,44238,001,02,238,44,02,4423802,44238,Teruel,Aragón,ES,2,4,2,Utrillas,4423802001,697
4423802002,44238,002,02,238,44,02,4423802,44238,Teruel,Aragón,ES,2,4,2,Utrillas,4423802002,792
4423802003,44238,003,02,238,44,02,4423802,44238,Teruel,Aragón,ES,2,4,2,Utrillas,4423802003,790
4423901001,44239,001,01,239,44,02,4423901,44239,Teruel,Aragón,ES,2,4,2,Valacloche,4423901001,33
4424001001,44240,001,01,240,44,02,4424001,44240,Teruel,Aragón,ES,2,4,2,Valbona,4424001001,187
4424101001,44241,001,01,241,44,02,4424101,44241,Teruel,Aragón,ES,2,4,2,Valdealgorfa,4424101001,582
4424301001,44243,001,01,243,44,02,4424301,44243,Teruel,Aragón,ES,2,4,2,Valdecuenca,4424301001,33
4424401001,44244,001,01,244,44,02,4424401,44244,Teruel,Aragón,ES,2,4,2,Valdelinares,4424401001,82
4424501001,44245,001,01,245,44,02,4424501,44245,Teruel,Aragón,ES,2,4,2,Valdeltormo,4424501001,304
4424601001,44246,001,01,246,44,02,4424601,44246,Teruel,Aragón,ES,2,4,2,Valderrobres,4424601001,2537
4424701001,44247,001,01,247,44,02,4424701,44247,Teruel,Aragón,ES,2,4,2,Valjunquera,4424701001,336
4424901001,44249,001,01,249,44,02,4424901,44249,Teruel,Aragón,ES,2,4,2,"Vallecillo, El",4424901001,40
4425001001,44250,001,01,250,44,02,4425001,44250,Teruel,Aragón,ES,2,4,2,Veguillas de la Sierra,4425001001,27
4425101001,44251,001,01,251,44,02,4425101,44251,Teruel,Aragón,ES,2,4,2,Villafranca del Campo,4425101001,290
4425201001,44252,001,01,252,44,02,4425201,44252,Teruel,Aragón,ES,2,4,2,Villahermosa del Campo,4425201001,93
4425601001,44256,001,01,256,44,02,4425601,44256,Teruel,Aragón,ES,2,4,2,Villanueva del Rebollar de la Sierra,4425601001,49
4425701001,44257,001,01,257,44,02,4425701,44257,Teruel,Aragón,ES,2,4,2,Villar del Cobo,4425701001,163
4425801001,44258,001,01,258,44,02,4425801,44258,Teruel,Aragón,ES,2,4,2,Villar del Salz,4425801001,59
4426001001,44260,001,01,260,44,02,4426001,44260,Teruel,Aragón,ES,2,4,2,Villarluengo,4426001001,157
4426101001,44261,001,01,261,44,02,4426101,44261,Teruel,Aragón,ES,2,4,2,Villarquemado,4426101001,900
4426201001,44262,001,01,262,44,02,4426201,44262,Teruel,Aragón,ES,2,4,2,Villarroya de los Pinares,4426201001,160
4426301001,44263,001,01,263,44,02,4426301,44263,Teruel,Aragón,ES,2,4,2,Villastar,4426301001,566
4426401001,44264,001,01,264,44,02,4426401,44264,Teruel,Aragón,ES,2,4,2,Villel,4426401001,338
4426501001,44265,001,01,265,44,02,4426501,44265,Teruel,Aragón,ES,2,4,2,Vinaceite,4426501001,180
4426601001,44266,001,01,266,44,02,4426601,44266,Teruel,Aragón,ES,2,4,2,Visiedo,4426601001,133
4426701001,44267,001,01,267,44,02,4426701,44267,Teruel,Aragón,ES,2,4,2,Vivel del Río Martín,4426701001,63
4426801001,44268,001,01,268,44,02,4426801,44268,Teruel,Aragón,ES,2,4,2,"Zoma, La",4426801001,28
5000101001,50001,001,01,001,50,02,5000101,50001,Zaragoza,Aragón,ES,2,4,3,Abanto,5000101001,78
5000201001,50002,001,01,002,50,02,5000201,50002,Zaragoza,Aragón,ES,2,4,3,Acered,5000201001,134
5000301001,50003,001,01,003,50,02,5000301,50003,Zaragoza,Aragón,ES,2,4,3,Agón,5000301001,135
5000401001,50004,001,01,004,50,02,5000401,50004,Zaragoza,Aragón,ES,2,4,3,Aguarón,5000401001,604
5000501001,50005,001,01,005,50,02,5000501,50005,Zaragoza,Aragón,ES,2,4,3,Aguilón,5000501001,267
5000601001,50006,001,01,006,50,02,5000601,50006,Zaragoza,Aragón,ES,2,4,3,Ainzón,5000601001,1037
5000701001,50007,001,01,007,50,02,5000701,50007,Zaragoza,Aragón,ES,2,4,3,Aladrén,5000701001,62
5000801001,50008,001,01,008,50,02,5000801,50008,Zaragoza,Aragón,ES,2,4,3,Alagón,5000801001,1175
5000801004,50008,004,01,008,50,02,5000801,50008,Zaragoza,Aragón,ES,2,4,3,Alagón,5000801004,1894
5000901001,50009,001,01,009,50,02,5000901,50009,Zaragoza,Aragón,ES,2,4,3,Alarba,5000901001,91
5001001001,50010,001,01,010,50,02,5001001,50010,Zaragoza,Aragón,ES,2,4,3,Alberite de San Juan,5001001001,78
5001101001,50011,001,01,011,50,02,5001101,50011,Zaragoza,Aragón,ES,2,4,3,Albeta,5001101001,139
5001201001,50012,001,01,012,50,02,5001201,50012,Zaragoza,Aragón,ES,2,4,3,Alborge,5001201001,104
5001301001,50013,001,01,013,50,02,5001301,50013,Zaragoza,Aragón,ES,2,4,3,Alcalá de Ebro,5001301001,245
5001401001,50014,001,01,014,50,02,5001401,50014,Zaragoza,Aragón,ES,2,4,3,Alcalá de Moncayo,5001401001,147
5001501001,50015,001,01,015,50,02,5001501,50015,Zaragoza,Aragón,ES,2,4,3,Alconchel de Ariza,5001501001,79
5001601001,50016,001,01,016,50,02,5001601,50016,Zaragoza,Aragón,ES,2,4,3,Aldehuela de Liestos,5001601001,48
5001701001,50017,001,01,017,50,02,5001701,50017,Zaragoza,Aragón,ES,2,4,3,Alfajarín,5001701001,2420
5001801001,50018,001,01,018,50,02,5001801,50018,Zaragoza,Aragón,ES,2,4,3,Alfamén,5001801001,1463
5001901001,50019,001,01,019,50,02,5001901,50019,Zaragoza,Aragón,ES,2,4,3,Alforque,5001901001,57
5002001001,50020,001,01,020,50,02,5002001,50020,Zaragoza,Aragón,ES,2,4,3,Alhama de Aragón,5002001001,918
5002101001,50021,001,01,021,50,02,5002101,50021,Zaragoza,Aragón,ES,2,4,3,Almochuel,5002101001,22
5002201001,50022,001,01,022,50,02,5002201,50022,Zaragoza,Aragón,ES,2,4,3,"Almolda, La",5002201001,522
5002301001,50023,001,01,023,50,02,5002301,50023,Zaragoza,Aragón,ES,2,4,3,Almonacid de la Cuba,5002301001,220
5002401001,50024,001,01,024,50,02,5002401,50024,Zaragoza,Aragón,ES,2,4,3,Almonacid de la Sierra,5002401001,764
5002501001,50025,001,01,025,50,02,5002501,50025,Zaragoza,Aragón,ES,2,4,3,"Almunia de Doña Godina, La",5002501001,2605
5002501002,50025,002,01,025,50,02,5002501,50025,Zaragoza,Aragón,ES,2,4,3,"Almunia de Doña Godina, La",5002501002,3207
5002502001,50025,001,02,025,50,02,5002502,50025,Zaragoza,Aragón,ES,2,4,3,"Almunia de Doña Godina, La",5002502001,2232
5002601001,50026,001,01,026,50,02,5002601,50026,Zaragoza,Aragón,ES,2,4,3,Alpartir,5002601001,605
5002701001,50027,001,01,027,50,02,5002701,50027,Zaragoza,Aragón,ES,2,4,3,Ambel,5002701001,253
5002801001,50028,001,01,028,50,02,5002801,50028,Zaragoza,Aragón,ES,2,4,3,Anento,5002801001,121
5002901001,50029,001,01,029,50,02,5002901,50029,Zaragoza,Aragón,ES,2,4,3,Aniñón,5002901001,676
5003001001,50030,001,01,030,50,02,5003001,50030,Zaragoza,Aragón,ES,2,4,3,Añón de Moncayo,5003001001,208
5003101001,50031,001,01,031,50,02,5003101,50031,Zaragoza,Aragón,ES,2,4,3,Aranda de Moncayo,5003101001,110
5003201001,50032,001,01,032,50,02,5003201,50032,Zaragoza,Aragón,ES,2,4,3,Arándiga,5003201001,278
5003301001,50033,001,01,033,50,02,5003301,50033,Zaragoza,Aragón,ES,2,4,3,Ardisa,5003301001,74
5003401001,50034,001,01,034,50,02,5003401,50034,Zaragoza,Aragón,ES,2,4,3,Ariza,5003401001,1089
5003501001,50035,001,01,035,50,02,5003501,50035,Zaragoza,Aragón,ES,2,4,3,Artieda,5003501001,90
5003601001,50036,001,01,036,50,02,5003601,50036,Zaragoza,Aragón,ES,2,4,3,Asín,5003601001,86
5003701001,50037,001,01,037,50,02,5003701,50037,Zaragoza,Aragón,ES,2,4,3,Atea,5003701001,143
5003801001,50038,001,01,038,50,02,5003801,50038,Zaragoza,Aragón,ES,2,4,3,Ateca,5003801001,1784
5003901001,50039,001,01,039,50,02,5003901,50039,Zaragoza,Aragón,ES,2,4,3,Azuara,5003901001,550
5004001001,50040,001,01,040,50,02,5004001,50040,Zaragoza,Aragón,ES,2,4,3,Badules,5004001001,82
5004101001,50041,001,01,041,50,02,5004101,50041,Zaragoza,Aragón,ES,2,4,3,Bagüés,5004101001,16
5004201001,50042,001,01,042,50,02,5004201,50042,Zaragoza,Aragón,ES,2,4,3,Balconchán,5004201001,19
5004301001,50043,001,01,043,50,02,5004301,50043,Zaragoza,Aragón,ES,2,4,3,Bárboles,5004301001,277
5004401001,50044,001,01,044,50,02,5004401,50044,Zaragoza,Aragón,ES,2,4,3,Bardallur,5004401001,240
5004501001,50045,001,01,045,50,02,5004501,50045,Zaragoza,Aragón,ES,2,4,3,Belchite,5004501001,824
5004501002,50045,002,01,045,50,02,5004501,50045,Zaragoza,Aragón,ES,2,4,3,Belchite,5004501002,673
5004601001,50046,001,01,046,50,02,5004601,50046,Zaragoza,Aragón,ES,2,4,3,Belmonte de Gracián,5004601001,184
5004701001,50047,001,01,047,50,02,5004701,50047,Zaragoza,Aragón,ES,2,4,3,Berdejo,5004701001,40
5004801001,50048,001,01,048,50,02,5004801,50048,Zaragoza,Aragón,ES,2,4,3,Berrueco,5004801001,32
5005001001,50050,001,01,050,50,02,5005001,50050,Zaragoza,Aragón,ES,2,4,3,Bijuesca,5005001001,95
5005101001,50051,001,01,051,50,02,5005101,50051,Zaragoza,Aragón,ES,2,4,3,Biota,5005101001,830
5005201001,50052,001,01,052,50,02,5005201,50052,Zaragoza,Aragón,ES,2,4,3,Bisimbre,5005201001,98
5005301001,50053,001,01,053,50,02,5005301,50053,Zaragoza,Aragón,ES,2,4,3,Boquiñeni,5005301001,748
5005401001,50054,001,01,054,50,02,5005401,50054,Zaragoza,Aragón,ES,2,4,3,Bordalba,5005401001,47
5005501001,50055,001,01,055,50,02,5005501,50055,Zaragoza,Aragón,ES,2,4,3,Borja,5005501001,2733
5005502001,50055,001,02,055,50,02,5005502,50055,Zaragoza,Aragón,ES,2,4,3,Borja,5005502001,2459
5005601001,50056,001,01,056,50,02,5005601,50056,Zaragoza,Aragón,ES,2,4,3,Botorrita,5005601001,589
5005701001,50057,001,01,057,50,02,5005701,50057,Zaragoza,Aragón,ES,2,4,3,Brea de Aragón,5005701001,1519
5005801001,50058,001,01,058,50,02,5005801,50058,Zaragoza,Aragón,ES,2,4,3,Bubierca,5005801001,66
5005901001,50059,001,01,059,50,02,5005901,50059,Zaragoza,Aragón,ES,2,4,3,Bujaraloz,5005901001,944
5006001001,50060,001,01,060,50,02,5006001,50060,Zaragoza,Aragón,ES,2,4,3,Bulbuente,5006001001,249
5006101001,50061,001,01,061,50,02,5006101,50061,Zaragoza,Aragón,ES,2,4,3,Bureta,5006101001,208
5006301001,50063,001,01,063,50,02,5006301,50063,Zaragoza,Aragón,ES,2,4,3,"Buste, El",5006301001,60
5006401001,50064,001,01,064,50,02,5006401,50064,Zaragoza,Aragón,ES,2,4,3,Cabañas de Ebro,5006401001,476
5006501001,50065,001,01,065,50,02,5006501,50065,Zaragoza,Aragón,ES,2,4,3,Cabolafuente,5006501001,50
5006601001,50066,001,01,066,50,02,5006601,50066,Zaragoza,Aragón,ES,2,4,3,Cadrete,5006601001,2540
5006601002,50066,002,01,066,50,02,5006601,50066,Zaragoza,Aragón,ES,2,4,3,Cadrete,5006601002,2124
5006701001,50067,001,01,067,50,02,5006701,50067,Zaragoza,Aragón,ES,2,4,3,Calatayud,5006701001,1719
5006701002,50067,002,01,067,50,02,5006701,50067,Zaragoza,Aragón,ES,2,4,3,Calatayud,5006701002,1331
5006701003,50067,003,01,067,50,02,5006701,50067,Zaragoza,Aragón,ES,2,4,3,Calatayud,5006701003,1498
5006701004,50067,004,01,067,50,02,5006701,50067,Zaragoza,Aragón,ES,2,4,3,Calatayud,5006701004,2209
5006701005,50067,005,01,067,50,02,5006701,50067,Zaragoza,Aragón,ES,2,4,3,Calatayud,5006701005,1765
5006701006,50067,006,01,067,50,02,5006701,50067,Zaragoza,Aragón,ES,2,4,3,Calatayud,5006701006,1641
5006702001,50067,001,02,067,50,02,5006702,50067,Zaragoza,Aragón,ES,2,4,3,Calatayud,5006702001,1518
5006702002,50067,002,02,067,50,02,5006702,50067,Zaragoza,Aragón,ES,2,4,3,Calatayud,5006702002,1391
5006702003,50067,003,02,067,50,02,5006702,50067,Zaragoza,Aragón,ES,2,4,3,Calatayud,5006702003,1207
5006702004,50067,004,02,067,50,02,5006702,50067,Zaragoza,Aragón,ES,2,4,3,Calatayud,5006702004,1094
5006702005,50067,005,02,067,50,02,5006702,50067,Zaragoza,Aragón,ES,2,4,3,Calatayud,5006702005,1589
5006703001,50067,001,03,067,50,02,5006703,50067,Zaragoza,Aragón,ES,2,4,3,Calatayud,5006703001,915
5006703002,50067,002,03,067,50,02,5006703,50067,Zaragoza,Aragón,ES,2,4,3,Calatayud,5006703002,1062
5006704001,50067,001,04,067,50,02,5006704,50067,Zaragoza,Aragón,ES,2,4,3,Calatayud,5006704001,1213
5006801001,50068,001,01,068,50,02,5006801,50068,Zaragoza,Aragón,ES,2,4,3,Calatorao,5006801001,1150
5006801002,50068,002,01,068,50,02,5006801,50068,Zaragoza,Aragón,ES,2,4,3,Calatorao,5006801002,1810
5006901001,50069,001,01,069,50,02,5006901,50069,Zaragoza,Aragón,ES,2,4,3,Calcena,5006901001,65
5007001001,50070,001,01,070,50,02,5007001,50070,Zaragoza,Aragón,ES,2,4,3,Calmarza,5007001001,57
5007101001,50071,001,01,071,50,02,5007101,50071,Zaragoza,Aragón,ES,2,4,3,Campillo de Aragón,5007101001,114
5007201001,50072,001,01,072,50,02,5007201,50072,Zaragoza,Aragón,ES,2,4,3,Carenas,5007201001,170
5007301001,50073,001,01,073,50,02,5007301,50073,Zaragoza,Aragón,ES,2,4,3,Cariñena,5007301001,2498
5007302001,50073,001,02,073,50,02,5007302,50073,Zaragoza,Aragón,ES,2,4,3,Cariñena,5007302001,1103
5007401001,50074,001,01,074,50,02,5007401,50074,Zaragoza,Aragón,ES,2,4,3,Caspe,5007401001,1767
5007402001,50074,001,02,074,50,02,5007402,50074,Zaragoza,Aragón,ES,2,4,3,Caspe,5007402001,1516
5007403001,50074,001,03,074,50,02,5007403,50074,Zaragoza,Aragón,ES,2,4,3,Caspe,5007403001,1997
5007403002,50074,002,03,074,50,02,5007403,50074,Zaragoza,Aragón,ES,2,4,3,Caspe,5007403002,1521
5007404001,50074,001,04,074,50,02,5007404,50074,Zaragoza,Aragón,ES,2,4,3,Caspe,5007404001,1384
5007404002,50074,002,04,074,50,02,5007404,50074,Zaragoza,Aragón,ES,2,4,3,Caspe,5007404002,2220
5007501001,50075,001,01,075,50,02,5007501,50075,Zaragoza,Aragón,ES,2,4,3,Castejón de Alarba,5007501001,74
5007601001,50076,001,01,076,50,02,5007601,50076,Zaragoza,Aragón,ES,2,4,3,Castejón de las Armas,5007601001,88
5007701001,50077,001,01,077,50,02,5007701,50077,Zaragoza,Aragón,ES,2,4,3,Castejón de Valdejasa,5007701001,188
5007801001,50078,001,01,078,50,02,5007801,50078,Zaragoza,Aragón,ES,2,4,3,Castiliscar,5007801001,220
5007901001,50079,001,01,079,50,02,5007901,50079,Zaragoza,Aragón,ES,2,4,3,Cervera de la Cañada,5007901001,263
5008001001,50080,001,01,080,50,02,5008001,50080,Zaragoza,Aragón,ES,2,4,3,Cerveruela,5008001001,38
5008101001,50081,001,01,081,50,02,5008101,50081,Zaragoza,Aragón,ES,2,4,3,Cetina,5008101001,536
5008201001,50082,001,01,082,50,02,5008201,50082,Zaragoza,Aragón,ES,2,4,3,Cimballa,5008201001,71
5008301001,50083,001,01,083,50,02,5008301,50083,Zaragoza,Aragón,ES,2,4,3,Cinco Olivas,5008301001,97
5008401001,50084,001,01,084,50,02,5008401,50084,Zaragoza,Aragón,ES,2,4,3,Clarés de Ribota,5008401001,73
5008501001,50085,001,01,085,50,02,5008501,50085,Zaragoza,Aragón,ES,2,4,3,Codo,5008501001,204
5008601001,50086,001,01,086,50,02,5008601,50086,Zaragoza,Aragón,ES,2,4,3,Codos,5008601001,241
5008701001,50087,001,01,087,50,02,5008701,50087,Zaragoza,Aragón,ES,2,4,3,Contamina,5008701001,34
5008801001,50088,001,01,088,50,02,5008801,50088,Zaragoza,Aragón,ES,2,4,3,Cosuenda,5008801001,343
5008901001,50089,001,01,089,50,02,5008901,50089,Zaragoza,Aragón,ES,2,4,3,Cuarte de Huerva,5008901001,2211
5008901003,50089,003,01,089,50,02,5008901,50089,Zaragoza,Aragón,ES,2,4,3,Cuarte de Huerva,5008901003,2498
5008901005,50089,005,01,089,50,02,5008901,50089,Zaragoza,Aragón,ES,2,4,3,Cuarte de Huerva,5008901005,2170
5008901006,50089,006,01,089,50,02,5008901,50089,Zaragoza,Aragón,ES,2,4,3,Cuarte de Huerva,5008901006,2555
5009001001,50090,001,01,090,50,02,5009001,50090,Zaragoza,Aragón,ES,2,4,3,Cubel,5009001001,145
5009101001,50091,001,01,091,50,02,5009101,50091,Zaragoza,Aragón,ES,2,4,3,"Cuerlas, Las",5009101001,44
5009201001,50092,001,01,092,50,02,5009201,50092,Zaragoza,Aragón,ES,2,4,3,Chiprana,5009201001,505
5009301001,50093,001,01,093,50,02,5009301,50093,Zaragoza,Aragón,ES,2,4,3,Chodes,5009301001,98
5009401001,50094,001,01,094,50,02,5009401,50094,Zaragoza,Aragón,ES,2,4,3,Daroca,5009401001,943
5009402001,50094,001,02,094,50,02,5009402,50094,Zaragoza,Aragón,ES,2,4,3,Daroca,5009402001,957
5009501001,50095,001,01,095,50,02,5009501,50095,Zaragoza,Aragón,ES,2,4,3,Ejea de los Caballeros,5009501001,1553
5009501002,50095,002,01,095,50,02,5009501,50095,Zaragoza,Aragón,ES,2,4,3,Ejea de los Caballeros,5009501002,1541
5009501004,50095,004,01,095,50,02,5009501,50095,Zaragoza,Aragón,ES,2,4,3,Ejea de los Caballeros,5009501004,1217
5009501005,50095,005,01,095,50,02,5009501,50095,Zaragoza,Aragón,ES,2,4,3,Ejea de los Caballeros,5009501005,1295
5009501007,50095,007,01,095,50,02,5009501,50095,Zaragoza,Aragón,ES,2,4,3,Ejea de los Caballeros,5009501007,1388
5009502002,50095,002,02,095,50,02,5009502,50095,Zaragoza,Aragón,ES,2,4,3,Ejea de los Caballeros,5009502002,1330
5009502003,50095,003,02,095,50,02,5009502,50095,Zaragoza,Aragón,ES,2,4,3,Ejea de los Caballeros,5009502003,1561
5009502004,50095,004,02,095,50,02,5009502,50095,Zaragoza,Aragón,ES,2,4,3,Ejea de los Caballeros,5009502004,1386
5009502006,50095,006,02,095,50,02,5009502,50095,Zaragoza,Aragón,ES,2,4,3,Ejea de los Caballeros,5009502006,1289
5009502007,50095,007,02,095,50,02,5009502,50095,Zaragoza,Aragón,ES,2,4,3,Ejea de los Caballeros,5009502007,1261
5009502008,50095,008,02,095,50,02,5009502,50095,Zaragoza,Aragón,ES,2,4,3,Ejea de los Caballeros,5009502008,1763
5009601001,50096,001,01,096,50,02,5009601,50096,Zaragoza,Aragón,ES,2,4,3,Embid de Ariza,5009601001,28
5009801001,50098,001,01,098,50,02,5009801,50098,Zaragoza,Aragón,ES,2,4,3,Encinacorba,5009801001,175
5009901001,50099,001,01,099,50,02,5009901,50099,Zaragoza,Aragón,ES,2,4,3,Épila,5009901001,1280
5009901002,50099,002,01,099,50,02,5009901,50099,Zaragoza,Aragón,ES,2,4,3,Épila,5009901002,995
5009902001,50099,001,02,099,50,02,5009902,50099,Zaragoza,Aragón,ES,2,4,3,Épila,5009902001,1361
5009903001,50099,001,03,099,50,02,5009903,50099,Zaragoza,Aragón,ES,2,4,3,Épila,5009903001,1060
5010001001,50100,001,01,100,50,02,5010001,50100,Zaragoza,Aragón,ES,2,4,3,Erla,5010001001,372
5010101001,50101,001,01,101,50,02,5010101,50101,Zaragoza,Aragón,ES,2,4,3,Escatrón,5010101001,1191
5010201001,50102,001,01,102,50,02,5010201,50102,Zaragoza,Aragón,ES,2,4,3,Fabara,5010201001,1062
5010401001,50104,001,01,104,50,02,5010401,50104,Zaragoza,Aragón,ES,2,4,3,Farlete,5010401001,374
5010501001,50105,001,01,105,50,02,5010501,50105,Zaragoza,Aragón,ES,2,4,3,Fayón,5010501001,450
5010601001,50106,001,01,106,50,02,5010601,50106,Zaragoza,Aragón,ES,2,4,3,"Fayos, Los",5010601001,134
5010701001,50107,001,01,107,50,02,5010701,50107,Zaragoza,Aragón,ES,2,4,3,Figueruelas,5010701001,1310
5010801001,50108,001,01,108,50,02,5010801,50108,Zaragoza,Aragón,ES,2,4,3,Fombuena,5010801001,59
5010901001,50109,001,01,109,50,02,5010901,50109,Zaragoza,Aragón,ES,2,4,3,"Frago, El",5010901001,129
5011001001,50110,001,01,110,50,02,5011001,50110,Zaragoza,Aragón,ES,2,4,3,"Frasno, El",5011001001,370
